population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-0.25,0.5,10,1,0.9331006173226956,0.32391770520751106
EAS,-0.25,0.5,10,2,0.8681996900094259,0.34983158782959056
EAS,-0.25,0.5,10,3,0.8563313969244574,0.0833164527165802
EAS,-0.25,0.5,10,4,0.931984951520457,0.06696998431580165
EAS,-0.25,0.5,10,5,0.8633696830382874,0.3870681289560552
EAS,-0.25,0.5,10,6,0.8903672560699967,0.5188234798068312
EAS,-0.25,0.5,10,7,0.842334318285626,0.14958458196786723
EAS,-0.25,0.5,10,8,0.8871586577714591,0.00022655140859434357
EAS,-0.25,0.5,10,9,0.8788048034140211,0.46514855934894733
EAS,-0.25,0.5,10,10,0.8506884429000923,0.321429570632042
EAS,-0.25,0.5,10,11,0.871729738304759,0.12781727539692442
EAS,-0.25,0.5,10,12,0.8857691383800124,0.0929180230373048
EAS,-0.25,0.5,10,13,0.8892372531432648,0.0561194679046743
EAS,-0.25,0.5,10,14,0.8000801332483622,0.3796093084087729
EAS,-0.25,0.5,10,15,0.9428409941239698,0.0012408293891040451
EAS,-0.25,0.5,10,16,0.8707069932928259,0.6372885101841905
EAS,-0.25,0.5,10,17,0.8701422752606488,0.18797436294318395
EAS,-0.25,0.5,10,18,0.8145375646011286,0.39416663702527605
EAS,-0.25,0.5,10,19,0.7923090581236967,0.49062088600668985
EAS,-0.25,0.5,10,20,0.8785108650658965,0.5789612443607176
