population/superpopulation,power,her,num_causals,pheno_num,train,test
AFR,-0.25,0.1,512,1,0.9239886845473277,0.012245462670160816
AFR,-0.25,0.1,512,2,0.9510856543256921,0.030460261993122982
AFR,-0.25,0.1,512,3,0.9555175763753122,0.0151894605802957
AFR,-0.25,0.1,512,4,0.9631367775142944,0.028295170661798392
AFR,-0.25,0.1,512,5,0.9423950429101353,0.002035935539776898
AFR,-0.25,0.1,512,6,0.9358807353524582,0.00013466482365166754
AFR,-0.25,0.1,512,7,0.9201945355498808,0.009483569963888838
AFR,-0.25,0.1,512,8,0.8634315241465786,0.018941828022676493
AFR,-0.25,0.1,512,9,0.95175396774297,0.0015549407481735863
AFR,-0.25,0.1,512,10,0.9478386249610617,0.0035315975765585427
AFR,-0.25,0.1,512,11,0.9044709930986616,0.0363897686449526
AFR,-0.25,0.1,512,12,0.9046303028219592,0.038369900871267376
AFR,-0.25,0.1,512,13,0.9332787743151301,0.00032390761359823235
AFR,-0.25,0.1,512,14,0.9587329072369876,0.0009903657632664494
AFR,-0.25,0.1,512,15,0.9047302196286167,0.002248476859618235
AFR,-0.25,0.1,512,16,0.9379693037989171,0.0011814352414341134
AFR,-0.25,0.1,512,17,0.9307066869057871,0.03348906696915079
AFR,-0.25,0.1,512,18,0.9431136368810141,0.0071840714146309895
AFR,-0.25,0.1,512,19,0.810127148916536,0.012851500265159639
AFR,-0.25,0.1,512,20,0.8406260672893424,0.0004958448360555754
