population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-0.25,0.5,50,1,0.9449703648015781,0.3073160678200455
SAS,-0.25,0.5,50,2,0.9164909432659336,0.16382127251376352
SAS,-0.25,0.5,50,3,0.9302591385778262,0.152517481014296
SAS,-0.25,0.5,50,4,0.9377114049375483,0.18743541901163002
SAS,-0.25,0.5,50,5,0.9665102362874064,0.09802299072602383
SAS,-0.25,0.5,50,6,0.9371274715165123,0.2585758706451353
SAS,-0.25,0.5,50,7,0.9440081248371776,0.24601630742748953
SAS,-0.25,0.5,50,8,0.9638887845748261,0.02911600252287045
SAS,-0.25,0.5,50,9,0.8577886568384935,0.23256301192439718
SAS,-0.25,0.5,50,10,0.9496722519663455,0.12060610382157673
SAS,-0.25,0.5,50,11,0.9730786137961699,0.21744437425284552
SAS,-0.25,0.5,50,12,0.9229435539766304,0.26181434888839755
SAS,-0.25,0.5,50,13,0.9310354081549757,0.2826982898004519
SAS,-0.25,0.5,50,14,0.9129173573423897,0.277186440328042
SAS,-0.25,0.5,50,15,0.9367211399535293,0.08860482106777619
SAS,-0.25,0.5,50,16,0.9432795539430563,0.16521994335285622
SAS,-0.25,0.5,50,17,0.932438823502187,0.35491771917326176
SAS,-0.25,0.5,50,18,0.8479664738702545,0.15326297924238452
SAS,-0.25,0.5,50,19,0.9499366441761474,0.25320210180563874
SAS,-0.25,0.5,50,20,0.8964024505741105,0.32255579977716975
