IID,predict,actual,pheno_num
HG00102,0.194756,-0.04459,1
HG00103,0.247215,0.162712,1
HG00110,-0.010635,0.631014,1
HG00115,0.060564,-0.277276,1
HG00131,-0.094518,0.040841,1
HG00132,0.263801,-1.220838,1
HG00136,0.38814,-0.581123,1
HG00139,-0.409293,1.280357,1
HG00149,-0.089203,0.390681,1
HG00174,-0.249886,-1.546956,1
HG00187,0.167061,0.17856,1
HG00188,0.139704,-0.852985,1
HG00232,0.065922,-0.38259,1
HG00233,0.380619,0.362053,1
HG00244,0.041109,-0.302716,1
HG00266,0.358981,-0.718807,1
HG00267,0.00174095,0.348632,1
HG00271,0.751762,1.512705,1
HG00276,-0.227317,-0.577989,1
HG00304,-0.077274,0.040524,1
HG00310,-0.299555,0.630087,1
HG00319,0.024538,-2.531571,1
HG00325,0.262747,3.234396,1
HG00327,-0.067374,1.277312,1
HG00328,-0.187193,-0.505273,1
HG00329,0.146548,1.647685,1
HG00343,-1.02204,0.417567,1
HG00349,0.181264,-0.528533,1
HG00357,0.074613,-0.981627,1
HG00361,-0.276215,2.83492,1
HG01507,0.208742,-0.506738,1
HG01509,0.03846,0.137735,1
HG01512,0.252963,1.184033,1
HG01519,0.374072,1.316406,1
HG01525,-0.147762,2.065055,1
HG01615,-0.430546,-1.036262,1
HG01618,0.457522,-0.619716,1
HG01620,0.300812,0.402041,1
HG01631,-0.039549,0.116168,1
HG01668,-0.088191,-0.516779,1
HG01675,0.228314,0.85092,1
HG01679,-0.026985,-0.920185,1
HG01707,0.04537,-0.825669,1
HG01770,0.339083,2.105255,1
HG01771,0.193433,0.329018,1
HG01779,-0.579114,-1.536461,1
HG01791,-0.022956,1.922279,1
HG02220,-0.145268,1.682734,1
NA07056,-0.177305,-0.601615,1
NA07347,-0.172478,-0.888063,1
NA10851,-0.237677,-0.954701,1
NA11843,-0.075967,0.831807,1
NA11920,0.105522,1.0159,1
NA11995,-0.083142,0.137133,1
NA12043,0.050918,-0.760312,1
NA12154,0.542272,1.410679,1
NA12342,-0.238787,0.593702,1
NA12716,0.180341,-0.055447,1
NA12749,0.149316,0.207861,1
NA12751,-0.06253,2.141732,1
NA12761,0.166392,-0.2921,1
NA12778,0.075168,-0.392996,1
NA12874,-0.408591,-0.286807,1
NA20506,0.049759,0.94216,1
NA20511,-0.295252,0.845046,1
NA20512,-0.028566,-0.244387,1
NA20513,-0.041411,1.475623,1
