population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-0.25,0.3,10,1,0.8902999860802168,0.01768353662638702
AMR,-0.25,0.3,10,2,0.8737952289693581,0.04781744411166387
AMR,-0.25,0.3,10,3,0.8866066965773449,0.008510517794168176
AMR,-0.25,0.3,10,4,0.8956385273455834,0.09887819241503584
AMR,-0.25,0.3,10,5,0.9401368962843312,0.2964594611265769
AMR,-0.25,0.3,10,6,0.8593098322354231,0.0011005406947443967
AMR,-0.25,0.3,10,7,0.9562567445895745,0.06613427813800803
AMR,-0.25,0.3,10,8,0.9034772703564729,0.028011750139067395
AMR,-0.25,0.3,10,9,0.9481753614279473,0.19508615123721987
AMR,-0.25,0.3,10,10,0.9187763820554536,0.05531195542637858
AMR,-0.25,0.3,10,11,0.9069862844564568,0.014941378833758021
AMR,-0.25,0.3,10,12,0.914487737684302,0.028203560767755827
AMR,-0.25,0.3,10,13,0.9485770312098405,0.28093256923632776
AMR,-0.25,0.3,10,14,0.933480015443122,0.14529091689727322
AMR,-0.25,0.3,10,15,0.8943339253480597,0.0016227930262972322
AMR,-0.25,0.3,10,16,0.9062576002641757,0.00758066230669718
AMR,-0.25,0.3,10,17,0.960216995673823,0.09659090527092802
AMR,-0.25,0.3,10,18,0.9269029052377896,0.23760425004790825
AMR,-0.25,0.3,10,19,0.893459189558421,0.08749398564847992
AMR,-0.25,0.3,10,20,0.9147340497065052,0.17084254230415136
