population/superpopulation,power,her,num_causals,pheno_num,train,test
AFR,-1,0.3,512,1,0.9059444152305183,0.009074009862707245
AFR,-1,0.3,512,2,0.9222391702923323,0.03828272152222635
AFR,-1,0.3,512,3,0.896731460154474,0.10596043352490359
AFR,-1,0.3,512,4,0.9456690299333218,0.07416789016295594
AFR,-1,0.3,512,5,0.9325499508875105,0.014387945381066544
AFR,-1,0.3,512,6,0.9214881592106731,0.07089998753169684
AFR,-1,0.3,512,7,0.9370613761778073,0.03343035287855271
AFR,-1,0.3,512,8,0.9340544569898828,0.031448143363093775
AFR,-1,0.3,512,9,0.9620694639569906,0.04048335026538379
AFR,-1,0.3,512,10,0.9490175041537356,0.07041623519469756
AFR,-1,0.3,512,11,0.8632532400776676,0.023388286708758338
AFR,-1,0.3,512,12,0.9314557856254719,0.05605560647828195
AFR,-1,0.3,512,13,0.9540495933123517,0.055591719213235274
AFR,-1,0.3,512,14,0.8870958701728408,0.027787341222977973
AFR,-1,0.3,512,15,0.9329681048146299,0.15772194221443372
AFR,-1,0.3,512,16,0.9213707614918376,0.002973549128304114
AFR,-1,0.3,512,17,0.914986258330794,0.08969408226231551
AFR,-1,0.3,512,18,0.8986477375376675,0.04078631946518338
AFR,-1,0.3,512,19,0.8792546990192601,0.006941626437095842
AFR,-1,0.3,512,20,0.9382179005886272,0.0006330150204594182
