population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-0.25,0.1,512,1,0.962316702587285,0.0003891847245122082
AMR,-0.25,0.1,512,2,0.920692909340447,9.083722425133464e-05
AMR,-0.25,0.1,512,3,0.9200752293480562,0.025556362779906888
AMR,-0.25,0.1,512,4,0.767986185840199,0.011138853198945064
AMR,-0.25,0.1,512,5,0.9332005779552909,0.006477092962914782
AMR,-0.25,0.1,512,6,0.9486971147158049,0.006802690547275776
AMR,-0.25,0.1,512,7,0.9155023783559558,0.000982243133719202
AMR,-0.25,0.1,512,8,0.8583046583419166,0.005289645535281996
AMR,-0.25,0.1,512,9,0.9635716162289435,0.024021657155242546
AMR,-0.25,0.1,512,10,0.9177246078040003,0.013375699786654044
AMR,-0.25,0.1,512,11,0.8412850170381979,0.008036104548089939
AMR,-0.25,0.1,512,12,0.9292051478640657,0.015385667764328901
AMR,-0.25,0.1,512,13,0.9138197474681115,0.03099610689744033
AMR,-0.25,0.1,512,14,0.9021065562765385,0.020884002786818547
AMR,-0.25,0.1,512,15,0.9210710600280468,0.0005371674684705732
AMR,-0.25,0.1,512,16,0.8892150194518412,0.06489342687606814
AMR,-0.25,0.1,512,17,0.9445144409339699,0.014483241685180361
AMR,-0.25,0.1,512,18,0.8616030831949645,0.0003308032490354294
AMR,-0.25,0.1,512,19,0.9506383804764466,0.0036879539158273526
AMR,-0.25,0.1,512,20,0.8987429121859042,0.0013428761880596649
