population/superpopulation,power,her,num_causals,pheno_num,train,test
EUR,-1,0.9,1,1,0.959000914340248,0.9282883186636612
EUR,-1,0.9,1,2,0.9537317322001301,0.7518654735085297
EUR,-1,0.9,1,3,0.7800992461136843,0.008826633621401831
EUR,-1,0.9,1,4,0.9016377019436815,0.5723117723320735
EUR,-1,0.9,1,5,0.9430425891108903,0.8619545020609721
EUR,-1,0.9,1,6,0.9224456273803389,0.8962659780015515
EUR,-1,0.9,1,7,0.9413163768830367,0.9411348832143479
EUR,-1,0.9,1,8,0.8994390462948578,0.07030321806356107
EUR,-1,0.9,1,9,0.9507018340549522,0.9067833867699526
EUR,-1,0.9,1,10,0.9244499272742349,0.7886613863231798
EUR,-1,0.9,1,11,0.8785967594254628,0.01386712972609851
EUR,-1,0.9,1,12,0.8993432570173242,0.8823335247317539
EUR,-1,0.9,1,13,0.9606670373397527,0.9260276474613492
EUR,-1,0.9,1,14,0.8897504887234939,0.3763947077978606
EUR,-1,0.9,1,15,0.9564756193447214,0.9599780525467678
EUR,-1,0.9,1,16,0.9118823155297866,0.825712135010494
EUR,-1,0.9,1,17,0.9230847721849988,0.8638635009657684
EUR,-1,0.9,1,18,0.9713723129037464,0.9209377850427667
EUR,-1,0.9,1,19,0.9607353138375145,0.9442979615958321
EUR,-1,0.9,1,20,0.9315371332041055,0.9149420425424347
