population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-1,0.3,250,1,0.9067852740016816,0.06422117245962232
SAS,-1,0.3,250,2,0.9285715451285224,0.010025140509828659
SAS,-1,0.3,250,3,0.8468146612171633,0.007703795157424212
SAS,-1,0.3,250,4,0.9284042259529308,0.018114939287559244
SAS,-1,0.3,250,5,0.8998476374668516,0.05894656984769717
SAS,-1,0.3,250,6,0.9095956843150746,0.0003078397077096135
SAS,-1,0.3,250,7,0.9162805261368732,0.000463253091586071
SAS,-1,0.3,250,8,0.9397257652729505,0.11898054455866207
SAS,-1,0.3,250,9,0.8837761590745968,0.009767919421265845
SAS,-1,0.3,250,10,0.9016265425680134,0.017409407239678935
SAS,-1,0.3,250,11,0.8007515574356867,0.02414944280435588
SAS,-1,0.3,250,12,0.8895070787110114,0.03589644570458804
SAS,-1,0.3,250,13,0.9543438545577986,0.017137748931105767
SAS,-1,0.3,250,14,0.902993161577026,0.02317526254993009
SAS,-1,0.3,250,15,0.8999277694385133,0.0775013036767898
SAS,-1,0.3,250,16,0.8882498676299616,0.014038947335993165
SAS,-1,0.3,250,17,0.9413484618988525,0.05953002350775226
SAS,-1,0.3,250,18,0.952589522685358,0.04918064601822007
SAS,-1,0.3,250,19,0.940306138398377,0.0044306561787488844
SAS,-1,0.3,250,20,0.9097558353515145,0.05373937637377957
