IID,predict,actual,pheno_num
HG01894,-0.353506,-1.301672,1
HG02013,-0.082343,0.505023,1
HG02332,0.430396,0.443666,1
HG02343,-0.083731,1.272688,1
HG02427,-0.056285,-0.900625,1
HG02449,-0.173045,-0.453161,1
HG02455,0.038156,-0.378157,1
HG02471,-0.162556,-0.85931,1
HG02496,-0.09017,0.493912,1
HG02497,0.064387,-0.871599,1
HG02549,0.244662,0.05842,1
HG02557,0.244601,-0.665489,1
HG02558,-0.226875,-1.748529,1
HG02568,0.049634,-1.243934,1
HG02570,0.143114,-0.632661,1
HG02611,0.143478,1.102662,1
HG02628,-0.035286,-1.239047,1
HG02678,0.070436,-0.791098,1
HG02703,-0.000304028,0.937911,1
HG02760,-0.105873,-1.505134,1
HG02804,0.620431,-0.42828,1
HG02810,-0.035516,-1.431247,1
HG02814,-0.057115,-1.419012,1
HG02851,-0.016568,0.162235,1
HG02882,-0.039103,-2.074465,1
HG02884,0.143817,-1.585582,1
HG02891,-0.256255,1.220656,1
HG02895,0.100422,-1.115979,1
HG02922,-0.119413,-1.354568,1
HG02923,0.114794,-0.371002,1
HG02943,-0.238274,-0.203163,1
HG02944,-0.059601,-1.14053,1
HG02971,0.00429797,1.077219,1
HG02981,0.043893,-1.592758,1
HG03025,0.375661,1.490269,1
HG03039,0.075585,-0.174593,1
HG03040,-0.060423,-2.074607,1
HG03046,0.036754,0.054194,1
HG03073,0.037065,-0.620885,1
HG03078,-0.107196,0.516336,1
HG03079,-0.340166,-1.053194,1
HG03085,0.14583,-0.48123,1
HG03099,-0.131006,0.004718,1
HG03109,0.116497,-0.503553,1
HG03169,-0.259128,-0.750411,1
HG03199,-0.083845,-0.40317,1
HG03224,-0.182071,-0.040571,1
HG03265,-0.023418,0.488335,1
HG03270,-0.113458,-1.598627,1
HG03291,0.089464,-0.321209,1
HG03342,0.437428,0.139014,1
HG03351,0.272558,1.068849,1
HG03369,-0.325882,-2.392275,1
HG03380,0.025957,-0.543848,1
HG03385,-0.265442,1.163545,1
HG03388,0.00161597,0.533091,1
HG03394,0.023686,-2.054503,1
HG03436,-0.082428,-1.21347,1
HG03455,-0.325758,-1.551136,1
HG03457,-0.00704703,1.024538,1
HG03458,-0.367812,0.707675,1
HG03485,0.150783,-0.685124,1
HG03521,0.022326,-0.327832,1
HG03563,-0.305313,1.951003,1
NA18486,0.090025,-0.222742,1
NA18498,-0.192744,0.995998,1
NA18505,-0.072086,-1.413634,1
NA18861,0.289847,-1.243169,1
NA18867,0.39013,1.165028,1
NA18874,-0.047426,-1.847599,1
NA18881,-0.151967,1.335953,1
NA18915,0.549812,1.609195,1
NA18916,-0.026785,0.100195,1
NA19017,-0.20386,-1.537448,1
NA19019,-0.107932,0.339263,1
NA19020,-0.051334,-1.398193,1
NA19026,0.046196,-1.099954,1
NA19108,0.102834,-1.660285,1
NA19137,-0.25203,-0.477962,1
NA19144,-0.060519,0.302657,1
NA19149,-0.23089,-0.481265,1
NA19190,-0.109627,1.163151,1
NA19200,0.223571,1.059211,1
NA19207,0.046572,0.780112,1
NA19225,-0.158307,0.206502,1
NA19257,-0.307508,-1.432457,1
NA19309,0.026163,-1.347204,1
