IID,predict,actual,pheno_num
HG00102,0.104985,0.623893,1
HG00103,-0.0219518,0.15869,1
HG00110,0.41401,0.114181,1
HG00115,-0.32429,-0.275268,1
HG00131,-0.245153,-1.136675,1
HG00132,0.243527,-0.246244,1
HG00136,-0.0505628,0.674628,1
HG00139,-0.191386,0.470816,1
HG00149,-0.11507,0.69306,1
HG00174,-0.0987988,-0.52951,1
HG00187,-0.0356008,-1.732039,1
HG00188,-0.0830008,0.082244,1
HG00232,-0.0173978,-0.002781,1
HG00233,-0.0248798,-0.00859,1
HG00244,-0.0888398,-0.852587,1
HG00266,-0.0151638,-0.461316,1
HG00267,-0.0994838,0.841564,1
HG00271,0.103038,2.060025,1
HG00276,-0.0604778,-1.550933,1
HG00304,0.17325,0.920588,1
HG00310,-0.0294488,-0.800522,1
HG00319,0.0683442,-0.972369,1
HG00325,-0.109066,0.777733,1
HG00327,-0.140565,-0.092302,1
HG00328,0.0551882,-2.38435,1
HG00329,-0.0121508,-1.177263,1
HG00343,-0.138614,-0.44884,1
HG00349,0.237445,0.936318,1
HG00357,-0.241369,-0.320882,1
HG00361,0.0608452,0.410538,1
HG01507,-0.242867,-0.811678,1
HG01509,0.293332,0.445375,1
HG01512,0.385246,-1.215707,1
HG01519,0.296779,1.568658,1
HG01525,0.0300532,-0.107764,1
HG01615,0.218805,-0.518143,1
HG01618,-0.128612,-0.418997,1
HG01620,0.324778,-0.96102,1
HG01631,-0.0260068,0.631756,1
HG01668,-0.28451,-0.392981,1
HG01675,0.155347,-0.529842,1
HG01679,0.0923842,-0.43134,1
HG01707,-0.243247,0.105887,1
HG01770,0.0306632,0.694395,1
HG01771,0.14013,0.440311,1
HG01779,0.00713916,-0.399074,1
HG01791,-0.223632,0.204298,1
HG02220,0.105629,0.714515,1
NA07056,-0.122455,-0.102723,1
NA07347,0.0807142,-1.581296,1
NA10851,-0.0453568,-0.794689,1
NA11843,0.216357,-0.286583,1
NA11920,0.200059,0.376367,1
NA11995,-0.17448,-0.59918,1
NA12043,-0.211474,-1.705889,1
NA12154,0.140629,0.305595,1
NA12342,-0.0929528,-0.527827,1
NA12716,0.0883792,-0.721741,1
NA12749,-0.271034,0.83626,1
NA12751,-0.0672648,-1.677766,1
NA12761,-0.00525984,0.936624,1
NA12778,0.0535092,-0.833642,1
NA12874,-0.192602,-0.489508,1
NA20506,-0.0280468,-0.413989,1
NA20511,-0.00270884,1.684904,1
NA20512,-0.0400368,1.440842,1
NA20513,0.213627,1.776162,1
NA20514,0.127063,0.609553,1
NA20515,0.205901,0.946979,1
NA20525,-0.184352,0.569122,1
NA20536,-0.0103848,-1.148198,1
NA20541,0.0362622,-1.288234,1
NA20542,-0.0396148,0.932607,1
NA20760,0.0146542,0.992368,1
NA20761,0.239028,-0.158492,1
NA20765,-0.0757888,-0.246576,1
NA20787,-0.335257,-2.076907,1
NA20792,0.135395,1.284376,1
