population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-0.25,0.1,100,1,0.8951652821022145,0.02157699712658523
AMR,-0.25,0.1,100,2,0.9560327750230199,0.01598427797478243
AMR,-0.25,0.1,100,3,0.8851482624690883,0.02325763755348714
AMR,-0.25,0.1,100,4,0.9025841434108572,0.007254698622029309
AMR,-0.25,0.1,100,5,0.8689036904143707,0.009394370234178828
AMR,-0.25,0.1,100,6,0.8876890729840359,0.05049015425775531
AMR,-0.25,0.1,100,7,0.8806488773330738,0.0023373185837050107
AMR,-0.25,0.1,100,8,0.9506210625297139,0.0075419956997358414
AMR,-0.25,0.1,100,9,0.9191511268179461,0.022442546003782312
AMR,-0.25,0.1,100,10,0.8291251774465617,0.0290798939819581
AMR,-0.25,0.1,100,11,0.8375296431442932,0.05918533112019596
AMR,-0.25,0.1,100,12,0.8738832873431005,0.053616550264059815
AMR,-0.25,0.1,100,13,0.8937339097242973,0.00689013302639077
AMR,-0.25,0.1,100,14,0.9444217945291351,0.04534897597712292
AMR,-0.25,0.1,100,15,0.9131150303202875,0.008229621703683573
AMR,-0.25,0.1,100,16,0.9542630588731085,0.007242120441593259
AMR,-0.25,0.1,100,17,0.962027424414141,0.008741752585428626
AMR,-0.25,0.1,100,18,0.9020277120038959,0.0003866713676378735
AMR,-0.25,0.1,100,19,0.854959351170822,0.019421369050295904
AMR,-0.25,0.1,100,20,0.916807524745725,0.00033536717530410363
