population/superpopulation,power,her,num_causals,pheno_num,train,test
EUR,-1,0.5,512,1,0.9105657728810642,0.17584964011300802
EUR,-1,0.5,512,2,0.9305979195742142,0.22513796751287987
EUR,-1,0.5,512,3,0.8585481947894066,0.32028308824611235
EUR,-1,0.5,512,4,0.8618260590222109,0.24980106168992874
EUR,-1,0.5,512,5,0.9533627902458724,0.31273038556978094
EUR,-1,0.5,512,6,0.9504796971304115,0.34891441576166976
EUR,-1,0.5,512,7,0.8960309373585292,0.26875895811846323
EUR,-1,0.5,512,8,0.9565272630222779,0.14539418521181677
EUR,-1,0.5,512,9,0.9042259507248016,0.27681548740301704
EUR,-1,0.5,512,10,0.9551311083897597,0.2939878631109817
EUR,-1,0.5,512,11,0.939230684726698,0.2925120586558723
EUR,-1,0.5,512,12,0.8253133751813565,0.35271640708161817
EUR,-1,0.5,512,13,0.9376544228372979,0.19815301805447946
EUR,-1,0.5,512,14,0.9128000651047146,0.20530755370406845
EUR,-1,0.5,512,15,0.9547147956321272,0.3610114048919778
EUR,-1,0.5,512,16,0.874214804438033,0.21483616162942915
EUR,-1,0.5,512,17,0.898573821979542,0.32715875976801934
EUR,-1,0.5,512,18,0.8808544589397962,0.23703980471212469
EUR,-1,0.5,512,19,0.8559827400504473,0.3329361446209813
EUR,-1,0.5,512,20,0.8949538620641377,0.3830241796900872
