population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-0.25,0.1,50,1,0.8648584483595312,0.20003695380058184
AMR,-0.25,0.1,50,2,0.9054210046254908,0.04148272905380826
AMR,-0.25,0.1,50,3,0.8934354452074463,0.00023237679551349122
AMR,-0.25,0.1,50,4,0.9163319617196357,0.004954525372965987
AMR,-0.25,0.1,50,5,0.8880532036444558,0.09848259505261607
AMR,-0.25,0.1,50,6,0.9107568608832345,0.0001922966995077935
AMR,-0.25,0.1,50,7,0.8757527798401316,0.06167786344371246
AMR,-0.25,0.1,50,8,0.9312165083829539,0.015136152669040122
AMR,-0.25,0.1,50,9,0.9445747052458965,0.015481351118155745
AMR,-0.25,0.1,50,10,0.8909215629209679,0.0009045588587732261
AMR,-0.25,0.1,50,11,0.9139182268321399,0.002156543265286697
AMR,-0.25,0.1,50,12,0.8948228880839582,0.02936590479660811
AMR,-0.25,0.1,50,13,0.8598786966660349,0.016705519244791387
AMR,-0.25,0.1,50,14,0.9117986021013501,0.12505295271849878
AMR,-0.25,0.1,50,15,0.888247947635228,0.01766517590707776
AMR,-0.25,0.1,50,16,0.8919445313918584,0.0006333808450510797
AMR,-0.25,0.1,50,17,0.7798172070958924,0.018788772602200583
AMR,-0.25,0.1,50,18,0.7883535288014273,0.02567040566572467
AMR,-0.25,0.1,50,19,0.9246289886720697,0.0034236500126224897
AMR,-0.25,0.1,50,20,0.9641483299508306,0.02405471635617797
