population/superpopulation,power,her,num_causals,pheno_num,train,test
EUR,-1,0.1,1,1,0.8935960256735038,0.0787314874745549
EUR,-1,0.1,1,2,0.9525144971187366,0.028208653482517047
EUR,-1,0.1,1,3,0.8840484719320526,0.0070893155469996414
EUR,-1,0.1,1,4,0.9210077919938053,0.008977072708493999
EUR,-1,0.1,1,5,0.9443377473171443,0.03487871806373448
EUR,-1,0.1,1,6,0.878271634081021,0.0018396402981126657
EUR,-1,0.1,1,7,0.8546387975671403,0.0012819040585129175
EUR,-1,0.1,1,8,0.8540304496836418,0.004748722722848979
EUR,-1,0.1,1,9,0.7766735757545993,0.06667381978037928
EUR,-1,0.1,1,10,0.9324030591610186,0.012205073259636235
EUR,-1,0.1,1,11,0.9246620776264115,2.6345081155143626e-05
EUR,-1,0.1,1,12,0.8951294738676565,0.0010904404495150834
EUR,-1,0.1,1,13,0.8840858746414056,0.04557977301178923
EUR,-1,0.1,1,14,0.8323755161354893,0.0011114773713725523
EUR,-1,0.1,1,15,0.9223106397169164,0.2373813510068952
EUR,-1,0.1,1,16,0.9553522066775049,0.005608790405916842
EUR,-1,0.1,1,17,0.8151096429774602,0.010952583087252561
EUR,-1,0.1,1,18,0.787849444925085,0.14877545457529606
EUR,-1,0.1,1,19,0.8735524847143833,0.05729945861128582
EUR,-1,0.1,1,20,0.8919949680686787,0.04939886876471244
