population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-0.25,0.1,10,1,0.8777403923412439,0.0013590678704814227
SAS,-0.25,0.1,10,2,0.9796746913288823,0.035985272922980295
SAS,-0.25,0.1,10,3,0.7995169501785546,0.025765480064679738
SAS,-0.25,0.1,10,4,0.8499567872122583,0.03046716225111212
SAS,-0.25,0.1,10,5,0.8951956435676902,0.022874639636549853
SAS,-0.25,0.1,10,6,0.8112724065170448,0.0018490405401761967
SAS,-0.25,0.1,10,7,0.9374168132507256,0.00537785537869583
SAS,-0.25,0.1,10,8,0.9598074858599098,0.004244923114293262
SAS,-0.25,0.1,10,9,0.862945779762153,0.0031734939043923864
SAS,-0.25,0.1,10,10,0.8158377478960389,0.0027868571147630574
SAS,-0.25,0.1,10,11,0.9107765847973427,0.07384370020584886
SAS,-0.25,0.1,10,12,0.9493390986853546,0.055832259175187735
SAS,-0.25,0.1,10,13,0.9226086831694723,0.048781116831281585
SAS,-0.25,0.1,10,14,0.8793917261342005,0.0005779810637572523
SAS,-0.25,0.1,10,15,0.8195851518461057,0.06920065693026818
SAS,-0.25,0.1,10,16,0.85179461025014,0.0021159161617399264
SAS,-0.25,0.1,10,17,0.8976443200381992,0.04567338737348699
SAS,-0.25,0.1,10,18,0.8219143181690858,0.06466534928354407
SAS,-0.25,0.1,10,19,0.9065007413652663,0.030078285877176647
SAS,-0.25,0.1,10,20,0.9438037280871034,0.11799472387019062
