population/superpopulation,power,her,num_causals,pheno_num,train,test
AFR,-1,0.7,512,1,0.9404225265482608,0.2156277449094921
AFR,-1,0.7,512,2,0.9619483040066811,0.16961115569340654
AFR,-1,0.7,512,3,0.9392118601136238,0.21155135850127893
AFR,-1,0.7,512,4,0.9427195675929362,0.25531744043023546
AFR,-1,0.7,512,5,0.9139731516822461,0.19872560164185976
AFR,-1,0.7,512,6,0.9633069440404772,0.31607687837595017
AFR,-1,0.7,512,7,0.9304337570149603,0.2659381769373908
AFR,-1,0.7,512,8,0.9207634056955822,0.19776181431300616
AFR,-1,0.7,512,9,0.9357572450346753,0.21410240452031476
AFR,-1,0.7,512,10,0.9124911885572621,0.34279328524686375
AFR,-1,0.7,512,11,0.9293064412808872,0.09671128936501243
AFR,-1,0.7,512,12,0.9606515778998844,0.2749611882745179
AFR,-1,0.7,512,13,0.9325168501411814,0.22345526327778592
AFR,-1,0.7,512,14,0.9140525592327472,0.22678082115561415
AFR,-1,0.7,512,15,0.8988912789531823,0.22356911543322738
AFR,-1,0.7,512,16,0.9209658080476372,0.2633669373734479
AFR,-1,0.7,512,17,0.953692331238862,0.24194727910078595
AFR,-1,0.7,512,18,0.9572380153781078,0.26034768278686016
AFR,-1,0.7,512,19,0.9265321077114782,0.16823857530512085
AFR,-1,0.7,512,20,0.9361115357062957,0.23213413015142126
