population/superpopulation,power,her,num_causals,pheno_num,train,test
EUR,-0.25,0.9,512,1,0.9335050053001736,0.5560817426103123
EUR,-0.25,0.9,512,2,0.9317032388510603,0.6272863868787127
EUR,-0.25,0.9,512,3,0.9314418888667572,0.42078939434765544
EUR,-0.25,0.9,512,4,0.9182735430219638,0.5318727100326472
EUR,-0.25,0.9,512,5,0.8955174828697323,0.4679617051246756
EUR,-0.25,0.9,512,6,0.9104819753305693,0.5399836080154257
EUR,-0.25,0.9,512,7,0.9226863854717415,0.30096030275215147
EUR,-0.25,0.9,512,8,0.9211890134346409,0.5725810701515296
EUR,-0.25,0.9,512,9,0.9183220528813865,0.5238442634017754
EUR,-0.25,0.9,512,10,0.9054360844689229,0.540867431193788
EUR,-0.25,0.9,512,11,0.9144149571858058,0.4390417202523766
EUR,-0.25,0.9,512,12,0.8940450653744432,0.4005416595402307
EUR,-0.25,0.9,512,13,0.9050794540590179,0.49317541975954954
EUR,-0.25,0.9,512,14,0.9239371460404673,0.5444853793077148
EUR,-0.25,0.9,512,15,0.8991557046876871,0.6096681560529763
EUR,-0.25,0.9,512,16,0.9386127108059638,0.5259510801198969
EUR,-0.25,0.9,512,17,0.9236188448644279,0.3701544720992482
EUR,-0.25,0.9,512,18,0.9311607563804951,0.4807225198624247
EUR,-0.25,0.9,512,19,0.9006763877161061,0.4851963485839588
EUR,-0.25,0.9,512,20,0.9242168114029694,0.5367879369780933
