population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-0.25,0.9,10,1,0.9480428438360735,0.8783632303768626
SAS,-0.25,0.9,10,2,0.9507078216853813,0.9125794821840439
SAS,-0.25,0.9,10,3,0.9141876604297574,0.707686776868817
SAS,-0.25,0.9,10,4,0.9483424560645785,0.7548242943146258
SAS,-0.25,0.9,10,5,0.9405807018066292,0.9216585648457212
SAS,-0.25,0.9,10,6,0.9585907596343731,0.8744013389926494
SAS,-0.25,0.9,10,7,0.9573541870466247,0.7969045909467521
SAS,-0.25,0.9,10,8,0.9206084011921615,0.39526458015735455
SAS,-0.25,0.9,10,9,0.9419804280366467,0.9043264578782625
SAS,-0.25,0.9,10,10,0.9460645156117141,0.9021625834392005
SAS,-0.25,0.9,10,11,0.9584170932136749,0.9245762831734332
SAS,-0.25,0.9,10,12,0.9514661098432787,0.8822285091911689
SAS,-0.25,0.9,10,13,0.9603778328344379,0.8882230711411188
SAS,-0.25,0.9,10,14,0.9169152537872614,0.7745094759734032
SAS,-0.25,0.9,10,15,0.9175224394947781,0.6175232965427764
SAS,-0.25,0.9,10,16,0.944330768798855,0.43653538635103867
SAS,-0.25,0.9,10,17,0.9323115017780614,0.6514166951299404
SAS,-0.25,0.9,10,18,0.9363077895460806,0.8491075717435779
SAS,-0.25,0.9,10,19,0.9180620850941914,0.8790175199105434
SAS,-0.25,0.9,10,20,0.9621972841171367,0.9320071770170373
