population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-1,0.9,250,1,0.9716328609565019,0.3237679232517619
AMR,-1,0.9,250,2,0.9776504674787019,0.14703314847625776
AMR,-1,0.9,250,3,0.9766658404608096,0.2832554706809067
AMR,-1,0.9,250,4,0.9408559714903105,0.3633616554452688
AMR,-1,0.9,250,5,0.970473874503272,0.41680686248897797
AMR,-1,0.9,250,6,0.9642462884829139,0.2796379565919349
AMR,-1,0.9,250,7,0.9731384036197911,0.4708627996127198
AMR,-1,0.9,250,8,0.9611129803413286,0.296834413587087
AMR,-1,0.9,250,9,0.9186100724366654,0.06394954311830384
AMR,-1,0.9,250,10,0.9750493120500804,0.17110731507038404
AMR,-1,0.9,250,11,0.9722735117129021,0.2805729899916057
AMR,-1,0.9,250,12,0.9774142359947701,0.2031475028186266
AMR,-1,0.9,250,13,0.9789153926847797,0.21245846771065274
AMR,-1,0.9,250,14,0.9661690515145961,0.4539573716045291
AMR,-1,0.9,250,15,0.9737602644338358,0.14802390245495978
AMR,-1,0.9,250,16,0.9695400025337371,0.20304694828483216
AMR,-1,0.9,250,17,0.9663926335871689,0.4022514952132113
AMR,-1,0.9,250,18,0.9765367886088843,0.2618954264089776
AMR,-1,0.9,250,19,0.9700686973418261,0.21139485784922496
AMR,-1,0.9,250,20,0.9708154983861111,0.2284948829834552
