population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-1,0.7,250,1,0.9508162468791169,0.000654206588353577
EAS,-1,0.7,250,2,0.8616609551527578,0.4943153888933273
EAS,-1,0.7,250,3,0.9374409721730812,0.2697757275407771
EAS,-1,0.7,250,4,0.9166434988183011,0.0016942981231695957
EAS,-1,0.7,250,5,0.8517206936004311,0.009198621677970305
EAS,-1,0.7,250,6,0.9606333547472514,0.3990367454325205
EAS,-1,0.7,250,7,0.8813263192644416,0.5451086726053094
EAS,-1,0.7,250,8,0.9206025178692958,0.20821940763309857
EAS,-1,0.7,250,9,0.9188358975116183,0.4412950824374394
EAS,-1,0.7,250,10,0.9279130305121887,0.046870429397909905
EAS,-1,0.7,250,11,0.909413698597986,0.13753382677119366
EAS,-1,0.7,250,12,0.9081989965535433,0.2067351449100212
EAS,-1,0.7,250,13,0.9134686628404209,0.320744546985411
EAS,-1,0.7,250,14,0.9661972060838511,0.33505934645400215
EAS,-1,0.7,250,15,0.9432376108254027,0.04470784903162273
EAS,-1,0.7,250,16,0.9465513693913009,0.16400797627176664
EAS,-1,0.7,250,17,0.9072938397259137,0.24763741305752868
EAS,-1,0.7,250,18,0.9201426355676103,0.16273492084334534
EAS,-1,0.7,250,19,0.8302331627131078,0.2721647288297619
EAS,-1,0.7,250,20,0.964568882441921,0.08952190503541874
