IID,predict,actual,pheno_num
HG01589,-0.138285,-0.696982,1
HG02654,-0.41973,-0.876162,1
HG02685,0.0462493,1.477274,1
HG02691,0.165168,1.781425,1
HG02731,-0.300437,0.030985,1
HG02734,0.311525,1.207011,1
HG02736,-0.0751037,-1.631401,1
HG02774,-0.180989,1.421048,1
HG02783,-0.181672,-0.960804,1
HG02784,-0.269225,-1.083424,1
HG03006,0.134301,0.287665,1
HG03009,-0.0143847,1.733831,1
HG03016,0.25519,-0.912275,1
HG03021,-0.0291687,1.737159,1
HG03490,0.0132313,0.283734,1
HG03603,-0.216993,-1.681766,1
HG03611,0.107113,-0.050853,1
HG03619,-0.0942507,0.301208,1
HG03629,-0.151575,-0.278417,1
HG03643,0.00214234,-0.516198,1
HG03645,0.370078,0.27267,1
HG03649,0.144541,-0.183199,1
HG03653,-0.234424,-0.545038,1
HG03673,-0.0780247,-0.703451,1
HG03681,-0.165167,0.030904,1
HG03691,-0.0722947,-0.008896,1
HG03718,0.0416023,-0.339284,1
HG03744,0.200425,0.586338,1
HG03746,-0.345244,1.41319,1
HG03750,0.328888,-0.605055,1
HG03756,-0.386567,0.5836,1
HG03774,0.0392563,-1.365032,1
HG03781,-0.189292,-0.560676,1
HG03787,-0.0889607,-0.494982,1
HG03802,-0.116921,0.774776,1
HG03821,0.161481,0.971303,1
HG03823,0.0585223,0.340149,1
HG03830,0.0446683,-0.056304,1
HG03851,0.322258,0.814277,1
HG03861,-0.0303917,-0.80539,1
HG03866,-0.131129,-0.886186,1
HG03869,0.0621633,-0.862383,1
HG03897,-0.0507997,-0.385924,1
HG03910,-0.0937487,-0.040956,1
HG03940,0.235957,-0.326403,1
HG03941,-0.0790687,-0.459299,1
HG03943,0.129799,-0.605433,1
HG03978,-0.105757,-0.054751,1
HG03999,-0.0129507,2.635434,1
HG04001,-0.23013,0.210723,1
HG04017,0.235712,-0.054072,1
HG04020,0.0743063,-0.862719,1
HG04025,0.156403,-1.032279,1
HG04035,-0.218244,-1.592134,1
HG04047,-0.0590027,0.102415,1
HG04059,0.13225,-0.789023,1
HG04061,0.378832,1.440428,1
HG04100,-0.0263947,-0.418591,1
HG04131,0.415862,-0.998647,1
HG04156,0.419442,0.573299,1
HG04162,-0.0157027,-1.914258,1
HG04183,-0.198298,0.945029,1
HG04211,0.200578,0.742366,1
HG04238,-0.0537397,0.522521,1
NA20845,0.0511803,0.332891,1
NA20854,-0.0588947,0.193934,1
NA20856,0.175598,-0.807887,1
NA20869,0.124021,-0.320616,1
NA20870,0.0827373,-2.525481,1
NA20878,0.134028,-1.235569,1
NA20885,0.0566713,1.398937,1
NA20899,-0.00551266,0.36231,1
NA20900,-0.526998,0.609646,1
NA20901,-0.30641,0.007922,1
NA20903,-0.159346,-0.366221,1
NA20910,0.00329834,0.841891,1
NA21086,0.134676,1.103193,1
NA21091,0.0371383,-1.275716,1
NA21092,-0.0808647,-0.863215,1
NA21094,-0.266393,0.097513,1
NA21113,-0.0558227,0.596297,1
HG01589,0.157918,-0.106952,2
HG02654,0.0617772,0.1673,2
HG02685,-0.128367,0.518545,2
HG02691,-0.0507098,1.432657,2
HG02731,0.0677962,0.353591,2
HG02734,-0.0372778,-1.096714,2
HG02736,-0.0805288,-0.60334,2
HG02774,0.0830502,-1.703997,2
HG02783,-0.0340508,-0.077824,2
HG02784,-0.0430918,-0.858688,2
HG03006,0.104674,0.468936,2
HG03009,-0.168249,0.332979,2
HG03016,-0.149699,0.356089,2
HG03021,0.14969,-0.554522,2
HG03490,0.0721532,2.439043,2
HG03603,0.143858,-1.992121,2
HG03611,-0.123283,0.717275,2
HG03619,0.0608862,-0.237379,2
HG03629,0.0218462,0.214047,2
HG03643,-0.0130368,-0.399484,2
HG03645,-0.184583,0.205286,2
HG03649,-0.143067,-0.144926,2
HG03653,0.0843032,0.155821,2
HG03673,0.0509682,1.022105,2
HG03681,0.0434362,1.817071,2
HG03691,0.159697,0.322223,2
HG03718,-0.0221228,-0.625442,2
HG03744,0.0650812,1.107056,2
HG03746,-0.126327,-1.93384,2
HG03750,0.258409,0.935172,2
HG03756,-0.00326178,1.680327,2
HG03774,0.000112225,0.80762,2
HG03781,0.0566512,0.060508,2
HG03787,0.0295342,1.726593,2
HG03802,-0.11795,1.799641,2
HG03821,0.0964812,0.041762,2
HG03823,0.0564222,-1.009458,2
HG03830,0.145204,-0.750347,2
HG03851,-0.0980938,1.029286,2
HG03861,-0.0391618,-1.580275,2
HG03866,0.0154402,-0.031604,2
HG03869,0.0857372,-0.098569,2
HG03897,0.148236,0.512494,2
HG03910,-0.0244538,0.89229,2
HG03940,0.0766972,-0.956341,2
HG03941,-0.0538108,0.236375,2
HG03943,0.0596052,0.267474,2
HG03978,-0.0187568,-0.051805,2
HG03999,-0.0888918,1.509663,2
HG04001,-0.0376098,-0.93784,2
HG04017,0.0927082,-0.692495,2
HG04020,0.115464,-0.481694,2
HG04025,-0.12809,0.226624,2
HG04035,-0.0956288,-1.655162,2
HG04047,0.169223,-0.60432,2
HG04059,0.145427,-0.050005,2
HG04061,0.0230802,-0.528609,2
HG04100,-0.294963,1.374588,2
HG04131,0.0586372,0.932896,2
HG04156,-0.129947,-0.341578,2
HG04162,0.0248202,1.04255,2
HG04183,-0.0125078,-0.779037,2
HG04211,-0.00516878,-1.669404,2
HG04238,-0.0895258,0.732436,2
NA20845,0.150678,1.084881,2
NA20854,0.0209772,-0.770202,2
NA20856,-0.0397428,-0.104721,2
NA20869,-0.168005,-2.331149,2
NA20870,-0.108339,-0.311289,2
NA20878,-0.0114938,-0.956455,2
NA20885,0.0158242,0.460301,2
NA20899,-0.0657788,0.065982,2
NA20900,0.176524,0.185413,2
NA20901,-0.154594,0.562399,2
NA20903,0.0608152,-0.019927,2
NA20910,0.15248,-0.476137,2
NA21086,0.0885982,0.920291,2
NA21091,-0.171499,-0.054705,2
NA21092,-0.0626208,0.164828,2
NA21094,-0.25415,-0.067938,2
NA21113,0.104033,1.146558,2
HG01589,0.169312,0.051872,3
HG02654,-0.0585837,0.424408,3
HG02685,0.270089,-0.042169,3
HG02691,-0.272229,-1.662231,3
HG02731,0.0830623,0.653741,3
HG02734,0.0578413,0.600988,3
HG02736,-0.0982327,0.193628,3
HG02774,-0.0540257,0.505163,3
HG02783,-0.253137,0.078948,3
HG02784,-0.0941177,1.881492,3
HG03006,-0.0698617,1.490561,3
HG03009,-0.0856837,-1.300515,3
HG03016,0.106526,-0.543842,3
HG03021,-0.0853107,1.504615,3
HG03490,-0.164491,0.01342,3
HG03603,0.0383143,0.802959,3
HG03611,0.289181,0.334996,3
HG03619,0.222519,-1.552768,3
HG03629,-0.0438547,0.740239,3
HG03643,-0.0948147,-0.311654,3
HG03645,0.0519003,0.992366,3
HG03649,0.0142923,-0.755353,3
HG03653,-0.0698467,-0.555751,3
HG03673,0.00818633,0.418435,3
HG03681,-0.0492837,1.103045,3
HG03691,0.135262,1.486881,3
HG03718,0.209055,0.307518,3
HG03744,0.0884763,-0.011919,3
HG03746,-0.00841167,-0.706883,3
HG03750,0.124207,0.404053,3
HG03756,0.0368533,-0.636661,3
HG03774,-0.124698,-0.876059,3
HG03781,-0.0486657,0.616067,3
HG03787,-0.228,0.297603,3
HG03802,0.0474593,-0.161073,3
HG03821,0.0172013,-0.06073,3
HG03823,-0.0218377,0.727283,3
HG03830,0.0454693,-0.33819,3
HG03851,-0.136634,-0.798117,3
HG03861,-0.0961157,0.843624,3
HG03866,-0.0493207,0.910707,3
HG03869,-0.185518,1.36464,3
HG03897,0.157993,-0.09708,3
HG03910,0.0259733,3.369657,3
HG03940,0.0286083,-0.264032,3
HG03941,0.0421723,0.714836,3
HG03943,-0.138147,0.024499,3
HG03978,0.143287,1.162077,3
HG03999,0.0767863,-0.343186,3
HG04001,-0.160772,1.412942,3
HG04017,0.0683673,1.817622,3
HG04020,0.103022,0.038817,3
HG04025,-0.248439,-1.149021,3
HG04035,-0.118872,0.572548,3
HG04047,0.0631293,1.327938,3
HG04059,0.0724453,-1.976469,3
HG04061,-0.0864717,0.791827,3
HG04100,0.132542,-1.347195,3
HG04131,0.162517,-0.914738,3
HG04156,-0.0140767,0.586718,3
HG04162,0.173826,-0.904433,3
HG04183,-0.0760207,-0.395617,3
HG04211,-0.214935,-0.989171,3
HG04238,0.0240263,0.304717,3
NA20845,0.0592403,0.420109,3
NA20854,-0.0660117,-0.94624,3
NA20856,-0.0502667,1.12925,3
NA20869,-0.0799517,-1.325459,3
NA20870,0.200895,-0.530806,3
NA20878,-0.0453987,-0.452673,3
NA20885,-0.126821,-0.340371,3
NA20899,0.00538433,-0.676639,3
NA20900,0.369595,-1.102296,3
