population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-1,0.5,250,1,0.8596964855151806,0.015979710292421997
EAS,-1,0.5,250,2,0.8118967482665184,0.42251256899595335
EAS,-1,0.5,250,3,0.8923077502555928,0.0654417280546307
EAS,-1,0.5,250,4,0.9197011539746807,0.0006054032966775735
EAS,-1,0.5,250,5,0.8705796710877302,0.0006419943563233838
EAS,-1,0.5,250,6,0.8780383715880385,0.26218353545106016
EAS,-1,0.5,250,7,0.8625846425561805,0.2660250900954935
EAS,-1,0.5,250,8,0.9681886795042907,0.0575625634723328
EAS,-1,0.5,250,9,0.8923333330233644,0.19777536599555334
EAS,-1,0.5,250,10,0.9183502229956729,3.7209259571393105e-06
EAS,-1,0.5,250,11,0.9324689377511847,0.06094341392519152
EAS,-1,0.5,250,12,0.9389092374750383,0.00146363499392584
EAS,-1,0.5,250,13,0.9485166403730478,0.15228244066245505
EAS,-1,0.5,250,14,0.9330957256400741,0.29265969742005843
EAS,-1,0.5,250,15,0.8108089853828122,0.005106427712592264
EAS,-1,0.5,250,16,0.9590971398451756,0.07589676665213983
EAS,-1,0.5,250,17,0.8002440646832749,0.21766821724125435
EAS,-1,0.5,250,18,0.9068794914322903,0.08296533900512738
EAS,-1,0.5,250,19,0.9298425842827474,0.22935453981638498
EAS,-1,0.5,250,20,0.8299540497594325,0.05867977691571898
