population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-1,0.7,50,1,0.9250467750548824,0.6473666855554703
SAS,-1,0.7,50,2,0.9281269988501651,0.2082741704089232
SAS,-1,0.7,50,3,0.9108621188451,0.3134739530636557
SAS,-1,0.7,50,4,0.9619517886804021,0.09374343681269101
SAS,-1,0.7,50,5,0.94259777826721,0.1802880088766809
SAS,-1,0.7,50,6,0.9634607713613048,0.3196925165624014
SAS,-1,0.7,50,7,0.9352450118091772,0.5945703913566209
SAS,-1,0.7,50,8,0.9435296200682185,0.017661287059330677
SAS,-1,0.7,50,9,0.9419365904962833,0.4496642947292619
SAS,-1,0.7,50,10,0.9616919336770922,0.36744601901001783
SAS,-1,0.7,50,11,0.9088341479819837,0.5057081264803028
SAS,-1,0.7,50,12,0.9006293324377609,0.399484639442988
SAS,-1,0.7,50,13,0.9486450481592436,0.4633020746867425
SAS,-1,0.7,50,14,0.8941632948180555,0.39232912380596624
SAS,-1,0.7,50,15,0.9105339013858227,0.30464360945741686
SAS,-1,0.7,50,16,0.9295439578460367,0.16879319603073056
SAS,-1,0.7,50,17,0.935995138618435,0.44249508726671016
SAS,-1,0.7,50,18,0.8965362384799168,0.4218507554145324
SAS,-1,0.7,50,19,0.897431451010627,0.5071065351798165
SAS,-1,0.7,50,20,0.8447756765311143,0.4020218198783658
