population/superpopulation,power,her,num_causals,pheno_num,train,test
EUR,-0.25,0.1,250,1,0.789445192045679,0.008543587024147729
EUR,-0.25,0.1,250,2,0.8468400587518785,0.0019067047192882762
EUR,-0.25,0.1,250,3,0.7731567448170347,0.0035023087575535438
EUR,-0.25,0.1,250,4,0.8482665874586632,0.016814498235292814
EUR,-0.25,0.1,250,5,0.9308281612167366,0.0008695386469929085
EUR,-0.25,0.1,250,6,0.8588541781130563,0.04105342371270349
EUR,-0.25,0.1,250,7,0.9720693353112949,0.0028078088831354976
EUR,-0.25,0.1,250,8,0.8772875065101123,9.370859942376867e-05
EUR,-0.25,0.1,250,9,0.9262577301508729,0.026541915180097398
EUR,-0.25,0.1,250,10,0.904203430783892,0.001401194165614909
EUR,-0.25,0.1,250,11,0.9596183304883333,0.0215322308373654
EUR,-0.25,0.1,250,12,0.9414729486403862,0.01072242373309
EUR,-0.25,0.1,250,13,0.9313083855560176,0.00901193573515594
EUR,-0.25,0.1,250,14,0.9547678254944462,0.00206190742417264
EUR,-0.25,0.1,250,15,0.8778456506913566,0.025047217575866698
EUR,-0.25,0.1,250,16,0.848595417795509,0.015077541119347348
EUR,-0.25,0.1,250,17,0.8728785951093632,0.020664337880910804
EUR,-0.25,0.1,250,18,0.941523896784844,0.0029132501632674265
EUR,-0.25,0.1,250,19,0.9482113644693109,0.0012595497681484867
EUR,-0.25,0.1,250,20,0.9253505495275309,4.1417002068989206e-05
