population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-1,0.1,1,1,0.9216694135515918,0.018240489762497057
EAS,-1,0.1,1,2,0.9214368720339102,0.16644071906257532
EAS,-1,0.1,1,3,0.8690317965791894,0.0010114235218683894
EAS,-1,0.1,1,4,0.9075453058888824,0.006201979110152551
EAS,-1,0.1,1,5,0.8971498113973501,0.05975440975734652
EAS,-1,0.1,1,6,0.886457822448709,0.00025457877616820153
EAS,-1,0.1,1,7,0.8761248355592535,0.00022876944544114497
EAS,-1,0.1,1,8,0.9127909449364288,2.372614113886833e-05
EAS,-1,0.1,1,9,0.8960552172593047,0.0170986086455017
EAS,-1,0.1,1,10,0.8715714922778729,0.0010544334676163706
EAS,-1,0.1,1,11,0.92126286700111,0.023998408455685665
EAS,-1,0.1,1,12,0.9462648760801626,0.016896465175958015
EAS,-1,0.1,1,13,0.8354771983687082,0.0010737747095122914
EAS,-1,0.1,1,14,0.9152128460207768,0.00026796379114122135
EAS,-1,0.1,1,15,0.8214952499109364,0.00957054217047854
EAS,-1,0.1,1,16,0.8122942125050749,0.01590457302748171
EAS,-1,0.1,1,17,0.9196901162657369,0.048918493796622664
EAS,-1,0.1,1,18,0.8856417050452361,0.025423796117606177
EAS,-1,0.1,1,19,0.7618854366582856,0.0012091278633259259
EAS,-1,0.1,1,20,0.9394419679818048,0.018169328287574903
