population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-1,0.1,50,1,0.9192375750995094,0.022968051059236272
AMR,-1,0.1,50,2,0.8164263347818312,0.02357589365908526
AMR,-1,0.1,50,3,0.8775959922930145,0.022021521055776285
AMR,-1,0.1,50,4,0.9476076261560064,0.0003866299197668434
AMR,-1,0.1,50,5,0.916860486990609,0.06079149477109367
AMR,-1,0.1,50,6,0.9178197672141883,0.004221901724426489
AMR,-1,0.1,50,7,0.9213213257029065,0.02406313682403313
AMR,-1,0.1,50,8,0.9398226575750425,0.0033229256317921147
AMR,-1,0.1,50,9,0.9168029667352812,0.00014566721623481539
AMR,-1,0.1,50,10,0.905422731799709,0.021763161360316606
AMR,-1,0.1,50,11,0.9564714910259584,0.04226514407381548
AMR,-1,0.1,50,12,0.8967196856591427,0.03299168839561555
AMR,-1,0.1,50,13,0.9374257081846405,0.03800134243836501
AMR,-1,0.1,50,14,0.9204656851517821,1.3613640730879417e-06
AMR,-1,0.1,50,15,0.9232217880027954,0.0017797188102534123
AMR,-1,0.1,50,16,0.9370097474325002,0.012884203135931692
AMR,-1,0.1,50,17,0.9413667142450246,7.338628178829482e-05
AMR,-1,0.1,50,18,0.8950698506874126,0.037950961637679616
AMR,-1,0.1,50,19,0.9575456630295712,0.10278615630076726
AMR,-1,0.1,50,20,0.9499133950225525,0.09209786625348872
