population/superpopulation,power,her,num_causals,pheno_num,train,test
AFR,-1,0.9,250,1,0.9682674142135925,0.4449712703296146
AFR,-1,0.9,250,2,0.9666767940355278,0.445928897644495
AFR,-1,0.9,250,3,0.969636051972457,0.47623675711440533
AFR,-1,0.9,250,4,0.9594078411410458,0.447748237044857
AFR,-1,0.9,250,5,0.971728057376528,0.5783192418916877
AFR,-1,0.9,250,6,0.9658598572127676,0.6448892405056402
AFR,-1,0.9,250,7,0.9584291050749673,0.6819130277652068
AFR,-1,0.9,250,8,0.9718608914965084,0.27478650704998714
AFR,-1,0.9,250,9,0.9630356136250997,0.6154026308057943
AFR,-1,0.9,250,10,0.9645664421755634,0.48251813473523314
AFR,-1,0.9,250,11,0.936506568907731,0.5372012493026337
AFR,-1,0.9,250,12,0.9638766791916157,0.27958800325922906
AFR,-1,0.9,250,13,0.9695521818849201,0.5177085394870657
AFR,-1,0.9,250,14,0.9600682128713409,0.5543759768228275
AFR,-1,0.9,250,15,0.9660160812648648,0.4810492759028636
AFR,-1,0.9,250,16,0.9695866408750724,0.34095072898352613
AFR,-1,0.9,250,17,0.9691569007018674,0.534160899734531
AFR,-1,0.9,250,18,0.9683321303122979,0.3741389297943048
AFR,-1,0.9,250,19,0.9650656519260435,0.5736493700268905
AFR,-1,0.9,250,20,0.9616996962789461,0.4793921598333274
