IID,predict,actual,pheno_num
HG00732,-0.0147589,1.014668,1
HG01052,-0.0328549,-0.206036,1
HG01064,0.115639,-0.217853,1
HG01069,-0.197252,0.574502,1
HG01079,0.00102311,0.018479,1
HG01085,-0.00876789,-0.594868,1
HG01111,-0.158235,0.85943,1
HG01142,0.235841,-1.591663,1
HG01168,-0.393853,-0.588231,1
HG01182,-0.0717909,-0.063306,1
HG01183,0.109538,-0.860439,1
HG01200,-0.384078,-2.044131,1
HG01269,-0.370395,0.592416,1
HG01286,0.0872081,-0.910875,1
HG01326,0.100123,1.206015,1
HG01342,-0.326552,-0.480198,1
HG01359,0.408739,-0.994776,1
HG01360,-0.220251,0.394783,1
HG01374,0.392699,1.814126,1
HG01375,-0.0675649,-0.127651,1
HG01384,-0.618809,-0.667819,1
HG01389,-0.159977,-0.888124,1
HG01395,2.01856,3.390914,1
HG01403,-0.103138,0.942767,1
HG01413,-0.109657,0.84349,1
HG01414,-0.253174,0.030607,1
HG01440,0.0225761,-0.20168,1
HG01447,-0.406196,-1.2251,1
HG01455,-0.196551,0.113623,1
HG01461,-0.107239,-0.583895,1
HG01465,-0.12937,0.284306,1
HG01488,-0.0403489,-0.785089,1
HG01565,-0.174006,0.957339,1
HG01918,0.0851281,0.356847,1
HG01926,0.0303111,-1.105458,1
HG01944,0.10183,-0.60468,1
HG01945,0.0437901,-0.263099,1
HG01951,-0.19246,-0.290267,1
HG01979,0.324131,-1.864785,1
HG02008,0.0308391,-1.000465,1
HG02104,0.16526,0.090347,1
HG02105,-0.220187,0.67288,1
HG02252,0.0364091,0.509517,1
HG02312,1.89935,3.564131,1
HG02348,0.0364811,0.617082,1
NA19648,-0.0458819,0.879093,1
NA19655,-0.0621169,-1.482904,1
NA19658,-0.144197,0.284092,1
NA19664,0.133389,-0.307835,1
NA19684,-0.298744,-1.202477,1
NA19734,0.0503481,-1.910136,1
NA19741,-0.36946,0.060069,1
NA19752,-0.222394,-0.08514,1
NA19759,-0.162388,0.048855,1
NA19770,-0.166572,0.276318,1
HG00732,0.100171,-0.033608,2
HG01052,0.0832609,0.245621,2
HG01064,-0.0449521,0.318871,2
HG01069,0.0134229,0.82335,2
HG01079,-0.157058,0.380862,2
HG01085,0.00710985,0.10754,2
HG01111,-0.0251441,0.751414,2
HG01142,-0.637812,-1.914672,2
HG01168,0.0175199,1.433431,2
HG01182,0.0944169,0.583854,2
HG01183,0.0414089,0.623422,2
HG01200,-0.0597561,-0.614939,2
HG01269,-0.722678,-1.354417,2
HG01286,0.163677,1.119108,2
HG01326,0.130244,0.632146,2
HG01342,0.0647689,-0.332399,2
HG01359,-0.0485171,-0.459103,2
HG01360,-0.627675,-0.80319,2
HG01374,-0.178026,-0.886351,2
HG01375,-0.119526,0.333931,2
HG01384,0.00356485,0.556161,2
HG01389,0.120775,-0.424366,2
HG01395,0.0816709,-0.386104,2
HG01403,0.178749,-0.881708,2
HG01413,-0.0560551,-0.032074,2
HG01414,-0.0108421,0.398629,2
HG01440,0.107954,-0.090477,2
HG01447,0.193353,0.008842,2
HG01455,0.0216999,0.365396,2
HG01461,0.0529109,0.261532,2
HG01465,0.0365779,0.48364,2
HG01488,-0.0737851,-0.098049,2
HG01565,-0.616735,-1.15384,2
HG01918,0.19197,-0.112216,2
HG01926,0.298795,-0.075872,2
HG01944,0.122762,0.52596,2
HG01945,0.265348,1.746147,2
HG01951,0.137077,1.039179,2
HG01979,0.190738,0.453118,2
HG02008,0.33824,0.099936,2
HG02104,0.183366,1.373285,2
HG02105,0.177015,0.716752,2
HG02252,0.112769,0.291959,2
HG02312,-0.55033,-2.476079,2
HG02348,0.231044,0.695448,2
NA19648,-0.59763,-1.972814,2
NA19655,0.0206819,1.084411,2
NA19658,0.102678,0.057805,2
NA19664,0.237231,0.186851,2
NA19684,0.0363539,-0.394917,2
NA19734,-0.0459821,0.288011,2
NA19741,0.290396,-0.078947,2
NA19752,-0.148875,0.139889,2
NA19759,0.235424,0.873961,2
NA19770,0.0362399,-0.89263,2
HG00732,0.159685,0.287616,3
HG01052,-0.0560795,0.098448,3
HG01064,0.210443,-1.712084,3
HG01069,-0.420825,0.429762,3
HG01079,-0.112682,-1.56332,3
HG01085,0.257789,-0.11162,3
HG01111,0.0673975,1.585941,3
HG01142,0.156267,-0.821548,3
HG01168,-0.206541,-0.936299,3
HG01182,-0.0664915,0.171371,3
HG01183,0.17744,1.005312,3
HG01200,0.210132,1.488882,3
HG01269,-0.0236715,-0.518995,3
HG01286,-0.178393,-1.46714,3
HG01326,-0.508034,-1.351794,3
HG01342,0.0329325,-0.781156,3
HG01359,0.344448,-0.185712,3
HG01360,0.101047,0.577256,3
HG01374,0.0339995,0.490021,3
HG01375,0.13504,0.425748,3
HG01384,-0.175303,0.539861,3
HG01389,0.240843,0.949923,3
HG01395,-0.214997,-0.228274,3
HG01403,-0.0790745,1.406672,3
HG01413,-0.322602,-0.43813,3
HG01414,-0.0841515,0.763952,3
HG01440,0.298126,0.763261,3
HG01447,-0.293081,-0.949483,3
HG01455,-0.188102,-1.242777,3
HG01461,0.286574,-0.626562,3
HG01465,0.0392865,1.011363,3
HG01488,-0.161138,0.389646,3
HG01565,0.0849855,0.702611,3
HG01918,0.101796,-1.371937,3
HG01926,-0.0348295,0.940626,3
HG01944,0.0102565,1.011892,3
HG01945,-0.137523,-0.754069,3
HG01951,0.275466,-0.488403,3
HG01979,-0.0251005,-0.01015,3
HG02008,-0.170313,0.056092,3
HG02104,0.0459655,-0.169507,3
HG02105,0.249936,-0.122723,3
HG02252,-0.0747075,0.221938,3
HG02312,-0.222497,0.800728,3
HG02348,-0.0703025,-0.338636,3
NA19648,-0.27746,-0.237015,3
NA19655,-0.0927675,-0.486008,3
NA19658,-0.1682,-0.174697,3
NA19664,0.286087,0.006092,3
NA19684,0.0916565,1.324349,3
NA19734,-0.212165,0.631027,3
NA19741,-0.154183,0.643034,3
NA19752,0.419922,-0.088475,3
NA19759,0.13506,1.095815,3
NA19770,0.278652,0.56766,3
HG00732,0.148089,-0.908545,4
HG01052,-0.0826347,-0.884493,4
HG01064,-0.276525,-0.89761,4
HG01069,-0.129271,-0.215076,4
HG01079,0.213111,0.750452,4
HG01085,0.340796,-0.315573,4
HG01111,-0.0601557,-0.384484,4
HG01142,-0.136428,-1.574916,4
HG01168,-0.366203,-0.079027,4
HG01182,0.18926,-0.059882,4
HG01183,0.0443933,-1.061356,4
HG01200,-0.0954697,-0.046683,4
HG01269,-0.144595,-0.921474,4
HG01286,0.147908,0.100533,4
HG01326,-0.0668337,0.052982,4
HG01342,0.910572,0.930312,4
HG01359,0.0575593,-1.042565,4
HG01360,0.884604,1.307138,4
HG01374,-0.121966,-0.782832,4
HG01375,0.000476273,-0.580371,4
HG01384,0.840744,1.991083,4
HG01389,-0.444408,0.418352,4
HG01395,-0.0999297,-0.284164,4
HG01403,0.0255333,-0.498811,4
HG01413,0.161399,-0.875745,4
HG01414,-0.124138,0.689773,4
HG01440,0.122229,0.73308,4
HG01447,-0.0397377,1.469015,4
HG01455,-0.151088,-0.533171,4
HG01461,-0.0978557,0.211607,4
HG01465,-0.202476,-0.899133,4
HG01488,-0.171827,-0.037552,4
HG01565,-0.0365317,0.169182,4
HG01918,-0.0777527,0.204211,4
HG01926,0.147147,-1.723737,4
HG01944,0.386631,0.009194,4
HG01945,0.0522213,-0.301408,4
HG01951,-0.261024,-0.792017,4
HG01979,-0.135096,0.157242,4
HG02008,-0.0527587,-0.476899,4
HG02104,-0.0549067,-0.537036,4
HG02105,0.0389713,0.196875,4
HG02252,-0.13858,-0.613514,4
HG02312,-0.10112,0.207868,4
HG02348,0.124547,0.157319,4
NA19648,0.0206953,-0.014881,4
NA19655,-0.0654477,0.175344,4
NA19658,0.0129823,-1.559066,4
NA19664,-0.165898,1.389926,4
NA19684,-0.381952,-0.231544,4
NA19734,0.0877683,-0.467535,4
NA19741,-0.18485,-0.112952,4
NA19752,-0.0490587,-0.951224,4
NA19759,-0.234474,-0.833515,4
NA19770,-0.206654,0.658482,4
HG00732,-0.236366,0.088401,5
HG01052,0.00900618,0.79856,5
HG01064,-0.418936,0.593689,5
HG01069,0.0328672,0.066356,5
HG01079,-0.0244038,-0.547608,5
HG01085,0.0584162,0.001114,5
HG01111,0.00773718,-0.521103,5
HG01142,-0.0789648,0.248749,5
HG01168,0.0798602,0.386792,5
HG01182,-0.0125408,0.839464,5
HG01183,-0.358174,2.164445,5
HG01200,-0.0611158,1.118832,5
HG01269,-0.0412988,0.76783,5
HG01286,0.255925,-0.715165,5
HG01326,-0.0437478,-0.166223,5
HG01342,-0.228763,-1.392284,5
HG01359,0.107315,0.706037,5
HG01360,0.140192,1.610676,5
HG01374,0.0872432,0.572153,5
HG01375,0.144151,0.03749,5
HG01384,-0.0202378,-0.2252,5
HG01389,0.116946,-0.126602,5
HG01395,-0.229851,1.366005,5
HG01403,0.294198,-0.550816,5
HG01413,-0.00641482,1.240889,5
HG01414,0.0740912,1.000937,5
HG01440,0.0687472,0.595025,5
HG01447,-0.17983,0.172185,5
HG01455,-0.000190818,-0.073937,5
HG01461,-0.0231668,0.537959,5
HG01465,-0.109752,0.14256,5
HG01488,-0.195108,-1.163988,5
HG01565,0.226362,0.98823,5
HG01918,-0.0521158,1.341565,5
HG01926,0.153867,-0.264159,5
HG01944,-0.0824638,1.16854,5
HG01945,0.129129,0.408643,5
HG01951,0.482798,-0.104931,5
HG01979,-0.233662,-0.012267,5
HG02008,0.103153,1.705191,5
HG02104,-0.101206,1.40449,5
