population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-1,0.9,10,1,0.9642996964168864,0.8620401001227065
AMR,-1,0.9,10,2,0.9695579932367283,0.8887479991870849
AMR,-1,0.9,10,3,0.9628211542843377,0.4067479918803673
AMR,-1,0.9,10,4,0.9632927960060554,0.5580752976350957
AMR,-1,0.9,10,5,0.9684687746887422,0.9431179790971509
AMR,-1,0.9,10,6,0.9653991608493319,0.8045903707019486
AMR,-1,0.9,10,7,0.9628179626653054,0.7555862013204743
AMR,-1,0.9,10,8,0.925500850009416,0.13134649842080348
AMR,-1,0.9,10,9,0.96453415639152,0.7898905055438183
AMR,-1,0.9,10,10,0.9603252447806332,0.47355590312996915
AMR,-1,0.9,10,11,0.9776631765731305,0.07654766839539237
AMR,-1,0.9,10,12,0.9585911093040516,0.17532858481248972
AMR,-1,0.9,10,13,0.9640871293688011,0.9197204466556679
AMR,-1,0.9,10,14,0.9512411620024632,0.8061447073734891
AMR,-1,0.9,10,15,0.9784368089548232,0.18855452940609743
AMR,-1,0.9,10,16,0.9735006984176032,0.5382059661920535
AMR,-1,0.9,10,17,0.9676049277254649,0.894487478856893
AMR,-1,0.9,10,18,0.9629060438106525,0.8821843553588777
AMR,-1,0.9,10,19,0.968095254591117,0.8441147390991867
AMR,-1,0.9,10,20,0.9743142810059409,0.8604454073725083
