population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-1,0.7,10,1,0.9364553978636433,0.7046976323886636
AMR,-1,0.7,10,2,0.938947608398686,0.719027502583173
AMR,-1,0.7,10,3,0.9441200068168406,0.02482798366045298
AMR,-1,0.7,10,4,0.9457126892359905,0.34741830032309
AMR,-1,0.7,10,5,0.9575429847092793,0.7902699406448906
AMR,-1,0.7,10,6,0.962454070166846,0.6151140989308646
AMR,-1,0.7,10,7,0.934601690035787,0.5921398803852914
AMR,-1,0.7,10,8,0.9020694097858803,0.0947858458942259
AMR,-1,0.7,10,9,0.9592748031418337,0.5255100857060627
AMR,-1,0.7,10,10,0.9562273896572213,0.28177295198624946
AMR,-1,0.7,10,11,0.9625345993723995,7.163795707537843e-05
AMR,-1,0.7,10,12,0.9533474854780691,0.11401505940934105
AMR,-1,0.7,10,13,0.9403813604940133,0.7446346142862981
AMR,-1,0.7,10,14,0.949658614733131,0.49560439568816866
AMR,-1,0.7,10,15,0.954102754139913,0.014885816565577695
AMR,-1,0.7,10,16,0.9297461435001104,0.380364748733617
AMR,-1,0.7,10,17,0.9454119839461683,0.7360682514760887
AMR,-1,0.7,10,18,0.966609218834109,0.6066475602452774
AMR,-1,0.7,10,19,0.9488959548589461,0.4990632918673671
AMR,-1,0.7,10,20,0.95097388483481,0.547897485635124
