population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-1,0.9,250,1,0.9105912009948618,0.35026544269826204
SAS,-1,0.9,250,2,0.955301101952721,0.2909255087651119
SAS,-1,0.9,250,3,0.96234243277734,0.3038316831954271
SAS,-1,0.9,250,4,0.9563018581041802,0.3685482757596339
SAS,-1,0.9,250,5,0.9424674876822586,0.4214977986209839
SAS,-1,0.9,250,6,0.9720749987642472,0.3511063265155974
SAS,-1,0.9,250,7,0.972511129627503,0.27782298918576853
SAS,-1,0.9,250,8,0.9246980377224434,0.5789925668664111
SAS,-1,0.9,250,9,0.9687979508455287,0.5665280537191315
SAS,-1,0.9,250,10,0.939601291408339,0.4100321968520083
SAS,-1,0.9,250,11,0.9530869682764251,0.5448350197491285
SAS,-1,0.9,250,12,0.9481325220208501,0.4542951143462727
SAS,-1,0.9,250,13,0.9530777608569401,0.3013169860277593
SAS,-1,0.9,250,14,0.9423071400506692,0.544053884146254
SAS,-1,0.9,250,15,0.9465738169421762,0.548749976682371
SAS,-1,0.9,250,16,0.9409466394328441,0.5259086517847203
SAS,-1,0.9,250,17,0.9630067173303363,0.4839542944006761
SAS,-1,0.9,250,18,0.9529362435551879,0.39299842522467715
SAS,-1,0.9,250,19,0.9592024181860425,0.5063399661626894
SAS,-1,0.9,250,20,0.9628346805850252,0.42847959437361116
