population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-0.25,0.3,512,1,0.9310693459488832,0.014474363350613476
SAS,-0.25,0.3,512,2,0.9401952110860216,0.10076994090557481
SAS,-0.25,0.3,512,3,0.8675311863139865,0.0032758083984887705
SAS,-0.25,0.3,512,4,0.8965806639243242,0.004909558458213153
SAS,-0.25,0.3,512,5,0.9638971948868517,0.01756176529214757
SAS,-0.25,0.3,512,6,0.9508579358577379,0.0010492614093229177
SAS,-0.25,0.3,512,7,0.9137663933254108,0.003910623906161936
SAS,-0.25,0.3,512,8,0.8897900216696568,0.010876646383930462
SAS,-0.25,0.3,512,9,0.9413761153460685,2.7933074606754865e-05
SAS,-0.25,0.3,512,10,0.82913946782757,0.007094074946259987
SAS,-0.25,0.3,512,11,0.8564424060474289,0.013781395270598048
SAS,-0.25,0.3,512,12,0.9034130954037899,0.05890818084574009
SAS,-0.25,0.3,512,13,0.8781389945274441,0.017346992360345922
SAS,-0.25,0.3,512,14,0.9619897282623683,0.00043517980607202516
SAS,-0.25,0.3,512,15,0.8843125327186903,0.025525608171777688
SAS,-0.25,0.3,512,16,0.9455390966073981,0.01838434780172658
SAS,-0.25,0.3,512,17,0.9668305858939509,0.0018576839443246438
SAS,-0.25,0.3,512,18,0.9494908775344819,0.011046531110810349
SAS,-0.25,0.3,512,19,0.9081197525483854,0.0034443041276967998
SAS,-0.25,0.3,512,20,0.9330154760905934,0.00010972753792018997
