population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-1,0.3,10,1,0.9167656357810829,0.22194256550356536
SAS,-1,0.3,10,2,0.8233671637825511,0.13802243866322242
SAS,-1,0.3,10,3,0.8412386117641971,0.05179839401683132
SAS,-1,0.3,10,4,0.9118562069823636,0.03602973315058755
SAS,-1,0.3,10,5,0.9434247184973813,0.016827214060258958
SAS,-1,0.3,10,6,0.8878256381585808,0.524663966647103
SAS,-1,0.3,10,7,0.8874932522500958,0.03229612703101158
SAS,-1,0.3,10,8,0.9553411837109758,1.131181578752249e-05
SAS,-1,0.3,10,9,0.9215952515310746,0.20814262988966675
SAS,-1,0.3,10,10,0.6804474340278285,0.05284779915828026
SAS,-1,0.3,10,11,0.897527273000013,0.41936230908841876
SAS,-1,0.3,10,12,0.9372740791563938,0.134170413562913
SAS,-1,0.3,10,13,0.9416064268295702,0.16596207804141816
SAS,-1,0.3,10,14,0.9071933915681224,0.19269644529333638
SAS,-1,0.3,10,15,0.9026006086558338,0.04387166709897421
SAS,-1,0.3,10,16,0.838952858264312,0.011407721017781113
SAS,-1,0.3,10,17,0.9295946830664912,0.007379084408540086
SAS,-1,0.3,10,18,0.8963779198950227,0.27802466791052877
SAS,-1,0.3,10,19,0.9147813760709467,0.20218053671360242
SAS,-1,0.3,10,20,0.9366650080699136,0.3865038077580434
