population/superpopulation,power,her,num_causals,pheno_num,train,test
EUR,-0.25,0.5,50,1,0.9255766034850006,0.3177258691216671
EUR,-0.25,0.5,50,2,0.9043324680313917,0.11674715654455237
EUR,-0.25,0.5,50,3,0.8101621413492313,0.11766318038047933
EUR,-0.25,0.5,50,4,0.9655033048555086,0.28097796515595674
EUR,-0.25,0.5,50,5,0.9222621091565181,0.05522758749035666
EUR,-0.25,0.5,50,6,0.9361789477348578,0.1183603010523273
EUR,-0.25,0.5,50,7,0.8888153885736901,0.2744843122372084
EUR,-0.25,0.5,50,8,0.934430064305973,0.002073154139182043
EUR,-0.25,0.5,50,9,0.8259546005318072,0.3549246220585732
EUR,-0.25,0.5,50,10,0.9411868402908045,0.13852253255826938
EUR,-0.25,0.5,50,11,0.9176359879619668,0.07349614551498519
EUR,-0.25,0.5,50,12,0.9145012482592604,0.43700035080039845
EUR,-0.25,0.5,50,13,0.9388315465145172,0.15580457118162994
EUR,-0.25,0.5,50,14,0.8803341613909211,0.44524979862023867
EUR,-0.25,0.5,50,15,0.948213991899957,0.19476604101369185
EUR,-0.25,0.5,50,16,0.9399645238097294,0.03170665500989056
EUR,-0.25,0.5,50,17,0.9173658020112135,0.2516639591999841
EUR,-0.25,0.5,50,18,0.9274066915607309,0.1511230488785372
EUR,-0.25,0.5,50,19,0.8799478442285812,0.028860453396015427
EUR,-0.25,0.5,50,20,0.8731338565217258,0.010084064859246001
