population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-0.25,0.3,250,1,0.9541454724508135,0.014735033845031947
SAS,-0.25,0.3,250,2,0.8650696052673349,0.0064079537303617755
SAS,-0.25,0.3,250,3,0.9079671271083035,0.011821810174147998
SAS,-0.25,0.3,250,4,0.9361716732758569,0.0026010884857837484
SAS,-0.25,0.3,250,5,0.9529311246624188,1.7349219739329742e-05
SAS,-0.25,0.3,250,6,0.9350140000635587,0.10963380765394193
SAS,-0.25,0.3,250,7,0.8976264854637519,0.04028721801711273
SAS,-0.25,0.3,250,8,0.8779417078672564,2.43044889912331e-05
SAS,-0.25,0.3,250,9,0.8481394403344678,0.001113544692016341
SAS,-0.25,0.3,250,10,0.8907525379401736,0.000425225041729964
SAS,-0.25,0.3,250,11,0.9339163906751756,0.06060176108652702
SAS,-0.25,0.3,250,12,0.964697925527985,0.01819292390326272
SAS,-0.25,0.3,250,13,0.7589920389306315,0.005384920819193156
SAS,-0.25,0.3,250,14,0.9522610818770716,0.038893205588732056
SAS,-0.25,0.3,250,15,0.9581134970104598,0.01955345772449637
SAS,-0.25,0.3,250,16,0.8593797033072607,0.010358285667559128
SAS,-0.25,0.3,250,17,0.8882050487870989,0.002030975414499556
SAS,-0.25,0.3,250,18,0.9700362403595499,0.006551419171502565
SAS,-0.25,0.3,250,19,0.8852397175910732,0.03142608656680144
SAS,-0.25,0.3,250,20,0.9480245618172017,0.00033777863572774855
