population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-0.25,0.7,50,1,0.9340407724209151,0.5713142202795501
SAS,-0.25,0.7,50,2,0.92596798647139,0.25482396799866774
SAS,-0.25,0.7,50,3,0.9073226981468792,0.32049712299645
SAS,-0.25,0.7,50,4,0.9490704610056854,0.2959476425751007
SAS,-0.25,0.7,50,5,0.961412804345355,0.4303880458883091
SAS,-0.25,0.7,50,6,0.9312412050411968,0.49150257816327575
SAS,-0.25,0.7,50,7,0.9281821165733788,0.5821418847230646
SAS,-0.25,0.7,50,8,0.9410041119343915,0.12024864247668664
SAS,-0.25,0.7,50,9,0.9005175347058446,0.3437973235779191
SAS,-0.25,0.7,50,10,0.9622527783464625,0.4840738361942514
SAS,-0.25,0.7,50,11,0.9230603821451538,0.3522772648735006
SAS,-0.25,0.7,50,12,0.923253691880562,0.5147441544422363
SAS,-0.25,0.7,50,13,0.9363337847212271,0.5287371425483118
SAS,-0.25,0.7,50,14,0.8786498468610394,0.4404617813724387
SAS,-0.25,0.7,50,15,0.8567390191682334,0.14176002312376
SAS,-0.25,0.7,50,16,0.926527575351079,0.3020429822435869
SAS,-0.25,0.7,50,17,0.9136115105163749,0.6207583684561954
SAS,-0.25,0.7,50,18,0.9205035479005087,0.4597433196963706
SAS,-0.25,0.7,50,19,0.9293738484690665,0.4212754048218355
SAS,-0.25,0.7,50,20,0.9563617400242148,0.30667253083051543
