population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-0.25,0.9,100,1,0.893925698982035,0.5752756905431617
EAS,-0.25,0.9,100,2,0.9434293498772549,0.3424007313221412
EAS,-0.25,0.9,100,3,0.9476938369044705,0.6847203808294676
EAS,-0.25,0.9,100,4,0.9514737700397109,0.5694717930466422
EAS,-0.25,0.9,100,5,0.9491489760734759,0.3816812871880742
EAS,-0.25,0.9,100,6,0.9554337771265835,0.7102734163596265
EAS,-0.25,0.9,100,7,0.9525103621691173,0.683114171015405
EAS,-0.25,0.9,100,8,0.9042408301756334,0.5268554806485586
EAS,-0.25,0.9,100,9,0.9295439149068613,0.8239449724870893
EAS,-0.25,0.9,100,10,0.9462461647624965,0.7061009601686072
EAS,-0.25,0.9,100,11,0.9353716482124916,0.6999974484590882
EAS,-0.25,0.9,100,12,0.9585324977592616,0.23886698722391764
EAS,-0.25,0.9,100,13,0.9374867873633723,0.6773318461543856
EAS,-0.25,0.9,100,14,0.951450280758503,0.7670009135116435
EAS,-0.25,0.9,100,15,0.955824380150922,0.4186681733553215
EAS,-0.25,0.9,100,16,0.9456214839210523,0.706964446311987
EAS,-0.25,0.9,100,17,0.9540729337641775,0.6519653180665674
EAS,-0.25,0.9,100,18,0.97338005710301,0.4844804981289343
EAS,-0.25,0.9,100,19,0.9544409214082483,0.8482155108692628
EAS,-0.25,0.9,100,20,0.9599787729825692,0.5893604129535882
