population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-0.25,0.5,512,1,0.8049421756182829,0.0007537695591364729
AMR,-0.25,0.5,512,2,0.9371074147869712,0.038313525692244416
AMR,-0.25,0.5,512,3,0.9320987963346599,0.025730183859505287
AMR,-0.25,0.5,512,4,0.9474778675292095,0.07311304709046569
AMR,-0.25,0.5,512,5,0.9408099220267728,0.011852530017538766
AMR,-0.25,0.5,512,6,0.9592127072944765,0.027758438749015832
AMR,-0.25,0.5,512,7,0.9390412005321171,0.003230103870699031
AMR,-0.25,0.5,512,8,0.948195818730929,0.01186690427589477
AMR,-0.25,0.5,512,9,0.9675268956303383,0.07494766704669086
AMR,-0.25,0.5,512,10,0.941091079209276,0.01382591259210099
AMR,-0.25,0.5,512,11,0.9542849459552268,0.0771983159372724
AMR,-0.25,0.5,512,12,0.9203078141726363,0.0929127806070442
AMR,-0.25,0.5,512,13,0.9729029736467406,0.20979110476128154
AMR,-0.25,0.5,512,14,0.952779941732351,0.22329734084836278
AMR,-0.25,0.5,512,15,0.9736402584775803,0.04381946470188442
AMR,-0.25,0.5,512,16,0.969212417170898,0.08110379195810496
AMR,-0.25,0.5,512,17,0.8551317716450733,4.843524174677139e-06
AMR,-0.25,0.5,512,18,0.965095084286073,1.3509116423577592e-05
AMR,-0.25,0.5,512,19,0.8736139681396241,0.0839793047671637
AMR,-0.25,0.5,512,20,0.9601674012465118,0.07456376136017272
