population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-1,0.9,250,1,0.9377140978071666,0.10203186229614886
EAS,-1,0.9,250,2,0.9342462035477502,0.6454502779683764
EAS,-1,0.9,250,3,0.9588655903972777,0.5635090198304598
EAS,-1,0.9,250,4,0.9582701046975673,0.11273980979674579
EAS,-1,0.9,250,5,0.9151604158036759,0.06754527446506896
EAS,-1,0.9,250,6,0.9467430217737772,0.5800017636181944
EAS,-1,0.9,250,7,0.9527489404950942,0.7854810802371617
EAS,-1,0.9,250,8,0.9162582475847619,0.5546001794157167
EAS,-1,0.9,250,9,0.9613996506139688,0.7603921254231591
EAS,-1,0.9,250,10,0.9283409850930571,0.39734988301933777
EAS,-1,0.9,250,11,0.9542961914826456,0.42583084689674044
EAS,-1,0.9,250,12,0.9504846565853139,0.47937791038602134
EAS,-1,0.9,250,13,0.9373620350307439,0.6902174384728338
EAS,-1,0.9,250,14,0.9639860809833748,0.711733459218446
EAS,-1,0.9,250,15,0.8894599644265051,0.26993005327797576
EAS,-1,0.9,250,16,0.9430690913950726,0.5160705885251128
EAS,-1,0.9,250,17,0.9492314511666139,0.6268861973427804
EAS,-1,0.9,250,18,0.9194077822843788,0.4279827396530971
EAS,-1,0.9,250,19,0.9453833195001666,0.6416737734686945
EAS,-1,0.9,250,20,0.958594835270391,0.5893931510360838
