IID,predict,actual,pheno_num
HG00407,-0.145459,0.49836,1
HG00421,-0.0906175,-1.058782,1
HG00436,-0.0391595,-0.090379,1
HG00443,0.0380195,0.375964,1
HG00445,-0.158433,-1.110477,1
HG00451,0.0376995,-0.806206,1
HG00500,-0.0288375,-0.604619,1
HG00536,-0.0538325,0.530878,1
HG00543,-0.0278235,-0.83051,1
HG00560,-0.0718015,0.333409,1
HG00580,0.11249,-0.131835,1
HG00596,-0.0183945,-0.713982,1
HG00610,-0.0232135,-1.681335,1
HG00611,0.0400075,-0.884951,1
HG00619,0.0953155,-0.51625,1
HG00626,0.216978,0.184472,1
HG00672,-0.169136,-0.696353,1
HG00692,-0.0355625,-1.104904,1
HG00699,-0.0518365,1.983718,1
HG00867,0.0929555,-0.744522,1
HG00978,-0.0914075,-0.798886,1
HG01596,-0.0107645,1.480389,1
HG01798,0.0334615,-0.65495,1
HG01815,-0.104216,-0.371365,1
HG01816,-0.0571235,-0.036611,1
HG01817,0.0295875,-1.637248,1
HG01847,-0.0266415,-0.532148,1
HG01858,-0.0604045,-0.407972,1
HG01865,0.0467305,2.723522,1
HG02028,-0.0925305,-0.764331,1
HG02060,-0.0898885,0.174645,1
HG02086,-0.0846465,0.16108,1
HG02087,-0.0752035,-0.110905,1
HG02116,0.0832565,-0.020558,1
HG02166,0.0821145,-1.092545,1
HG02178,-0.0210915,0.577608,1
HG02187,0.0848535,0.739032,1
HG02353,0.0512415,-0.175755,1
HG02367,0.0125305,0.071675,1
HG02373,-0.0267855,-1.187626,1
HG02384,0.0690385,-0.560575,1
HG02394,-0.0148195,0.624533,1
HG02395,-0.171852,-1.406931,1
HG02512,0.0277985,-1.749707,1
NA18525,0.0553375,0.136715,1
NA18528,0.00651847,-1.107022,1
NA18530,-0.0420335,0.949982,1
NA18534,-0.122032,-1.126358,1
NA18539,0.0479855,0.763975,1
NA18544,-0.00840753,-0.58535,1
NA18547,0.253697,-1.101395,1
NA18564,0.165445,-0.412806,1
NA18572,0.0658855,0.025973,1
NA18615,0.0371445,-0.137986,1
NA18616,0.0351705,-0.624422,1
NA18626,0.0127505,-0.461687,1
NA18635,-0.0557565,0.91835,1
NA18641,0.0487795,-0.15327,1
NA18747,0.10495,-0.810201,1
NA18748,-0.0257535,-0.310481,1
NA18939,0.0637865,0.096447,1
NA18940,-0.0646965,-1.091689,1
NA18953,-0.0747925,0.613508,1
NA18957,0.0927125,0.669471,1
NA18974,-0.0119835,1.094568,1
NA18978,0.11883,-0.744508,1
NA18981,0.0101975,-1.282351,1
NA18986,-0.0433695,-0.729597,1
NA18991,-0.0290395,0.19205,1
NA18992,0.0349075,-0.342267,1
NA18993,0.0819785,0.278506,1
NA18995,-0.0110485,0.074599,1
NA19005,0.0722715,-0.796966,1
NA19059,-0.0859575,0.150198,1
NA19070,0.0244235,0.057037,1
NA19082,0.157765,0.01792,1
NA19085,-0.156637,0.289956,1
NA19086,-0.0716305,-0.46622,1
HG00407,-0.0105761,-0.145075,2
HG00421,0.213425,1.859772,2
HG00436,0.176842,1.05115,2
HG00443,-0.951654,-1.772067,2
HG00445,0.2629,-1.093084,2
HG00451,-0.816091,-1.354028,2
HG00500,-0.595017,-2.431627,2
HG00536,0.189618,0.485883,2
HG00543,-0.373203,-2.970483,2
HG00560,0.30938,-0.389207,2
HG00580,0.0735989,0.257219,2
HG00596,0.141418,-0.589285,2
HG00610,-0.885924,-0.791009,2
HG00611,-0.615705,-1.747891,2
HG00619,-0.92115,-1.481412,2
HG00626,-0.0741241,0.156853,2
HG00672,0.333634,-0.157231,2
HG00692,0.540326,0.53539,2
HG00699,0.115186,0.238414,2
HG00867,0.185571,0.46326,2
HG00978,0.437246,-0.37166,2
HG01596,0.450057,-0.455216,2
HG01798,-0.0963201,0.204072,2
HG01815,0.406662,0.025034,2
HG01816,0.114395,-1.40917,2
HG01817,-0.576114,-1.292781,2
HG01847,0.209714,-1.028928,2
HG01858,0.348349,-0.188144,2
HG01865,0.176428,1.299259,2
HG02028,0.327204,-0.688336,2
HG02060,-0.115282,-0.449287,2
HG02086,0.32358,0.803043,2
HG02087,0.100633,0.773759,2
HG02116,0.465537,-0.952192,2
HG02166,0.121677,0.157161,2
HG02178,0.237186,0.350252,2
HG02187,0.416985,0.022207,2
HG02353,0.487893,-0.576949,2
HG02367,0.246323,1.037161,2
HG02373,-0.82067,-2.671731,2
HG02384,0.209328,0.649441,2
HG02394,0.381504,-0.116342,2
HG02395,0.447156,0.971499,2
HG02512,0.157357,0.404625,2
NA18525,0.524475,0.421626,2
NA18528,-0.274193,0.692697,2
NA18530,-0.539867,-2.002632,2
NA18534,0.551546,1.042331,2
NA18539,-0.277946,1.168938,2
NA18544,-0.713869,-1.07719,2
NA18547,-0.148629,1.375304,2
NA18564,0.424818,0.469236,2
NA18572,-0.557589,-1.20878,2
NA18615,0.265817,0.165736,2
NA18616,0.123235,0.277374,2
NA18626,0.155142,0.8375,2
NA18635,0.323052,-0.539398,2
NA18641,0.227593,0.021666,2
NA18747,0.429482,1.329197,2
NA18748,0.540559,-0.089294,2
NA18939,-0.862863,-0.023238,2
NA18940,-0.198066,0.403487,2
NA18953,0.133004,-0.12714,2
NA18957,-0.544554,-1.749365,2
NA18974,0.413804,0.4439,2
NA18978,-0.779832,-1.935868,2
NA18981,0.18555,0.512699,2
NA18986,-0.155571,-0.107044,2
