population/superpopulation,power,her,num_causals,pheno_num,train,test
EUR,-0.25,0.7,512,1,0.9084331966974426,0.41917643065940524
EUR,-0.25,0.7,512,2,0.9405538713315006,0.39338312775271084
EUR,-0.25,0.7,512,3,0.9059802429860071,0.5054146910676178
EUR,-0.25,0.7,512,4,0.8803008574536549,0.29869609294616334
EUR,-0.25,0.7,512,5,0.8560130362905369,0.37813300380296283
EUR,-0.25,0.7,512,6,0.9014809385489367,0.2862636743787484
EUR,-0.25,0.7,512,7,0.8715106469635833,0.4521122679076282
EUR,-0.25,0.7,512,8,0.9362554383460042,0.35006035115380624
EUR,-0.25,0.7,512,9,0.92506602488542,0.3459843103540144
EUR,-0.25,0.7,512,10,0.9118566861994074,0.425378901381459
EUR,-0.25,0.7,512,11,0.8624951637519274,0.46049583275499506
EUR,-0.25,0.7,512,12,0.8868127422990258,0.14425145452958563
EUR,-0.25,0.7,512,13,0.893698985390723,0.350923349016825
EUR,-0.25,0.7,512,14,0.8671689971518226,0.4477463954708893
EUR,-0.25,0.7,512,15,0.8975989712778549,0.47977391587884666
EUR,-0.25,0.7,512,16,0.9614689546540283,0.395025217459588
EUR,-0.25,0.7,512,17,0.8662954117308425,0.3994279899277647
EUR,-0.25,0.7,512,18,0.9127534021884015,0.4552939043289755
EUR,-0.25,0.7,512,19,0.874582274368707,0.40021429708414064
EUR,-0.25,0.7,512,20,0.9513669172172562,0.35259161099557423
