population/superpopulation,power,her,num_causals,pheno_num,train,test
AFR,-1,0.9,512,1,0.9633266621262505,0.3680532219666586
AFR,-1,0.9,512,2,0.9635334520996109,0.2528446382726788
AFR,-1,0.9,512,3,0.9640009027682187,0.3815511000594519
AFR,-1,0.9,512,4,0.9697901077668485,0.31515560240660756
AFR,-1,0.9,512,5,0.9651307789457307,0.3734740114376602
AFR,-1,0.9,512,6,0.9677289159576253,0.387131555470242
AFR,-1,0.9,512,7,0.9525923773111742,0.3861942183371161
AFR,-1,0.9,512,8,0.9704823169497646,0.3308860764726502
AFR,-1,0.9,512,9,0.9765485254625877,0.5009456918509242
AFR,-1,0.9,512,10,0.9539200817899239,0.3538841291591592
AFR,-1,0.9,512,11,0.9667376547186066,0.30252900323955545
AFR,-1,0.9,512,12,0.9566940655758472,0.3826385088939933
AFR,-1,0.9,512,13,0.9713548105164824,0.34535564212309255
AFR,-1,0.9,512,14,0.9482721840232342,0.26574602311754264
AFR,-1,0.9,512,15,0.9743056096736809,0.32312875489820986
AFR,-1,0.9,512,16,0.9699742938814203,0.3440892867854537
AFR,-1,0.9,512,17,0.9582069516833613,0.34128757542552735
AFR,-1,0.9,512,18,0.9631146915958458,0.3121523089388793
AFR,-1,0.9,512,19,0.9503012622488153,0.308123757477155
AFR,-1,0.9,512,20,0.965823377474637,0.34004687635173386
