population/superpopulation,power,her,num_causals,pheno_num,train,test
EUR,-1,0.7,100,1,0.8404467685456979,0.4864796651009714
EUR,-1,0.7,100,2,0.9521954021634328,0.24741485451816797
EUR,-1,0.7,100,3,0.9484680965904355,0.35338021062228353
EUR,-1,0.7,100,4,0.8515963096011303,0.44613610263470527
EUR,-1,0.7,100,5,0.961053510838381,0.2643252160710228
EUR,-1,0.7,100,6,0.9378223535783827,0.2655232540103187
EUR,-1,0.7,100,7,0.9368786225797977,0.3714353757747808
EUR,-1,0.7,100,8,0.9370894284838786,0.06064960623363639
EUR,-1,0.7,100,9,0.9385560223790707,0.37091755727250686
EUR,-1,0.7,100,10,0.9215729089391028,0.37841522619176304
EUR,-1,0.7,100,11,0.9357663308665641,0.21962813006166043
EUR,-1,0.7,100,12,0.9116898352081063,0.47942931796342886
EUR,-1,0.7,100,13,0.9523905072207254,0.37191901708241853
EUR,-1,0.7,100,14,0.8979143531365014,0.5242492610242986
EUR,-1,0.7,100,15,0.9030394040623552,0.3363117265844905
EUR,-1,0.7,100,16,0.9426704230939659,0.3913530560906386
EUR,-1,0.7,100,17,0.9588385924846644,0.00047756464288542695
EUR,-1,0.7,100,18,0.9662993452205313,0.27386057953174114
EUR,-1,0.7,100,19,0.9230063041554776,0.3809679088226824
EUR,-1,0.7,100,20,0.9236326905618034,0.1838264959184303
