population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-1,0.1,250,1,0.8582323557764143,0.00026699156768764066
SAS,-1,0.1,250,2,0.934381968885982,0.015935025313484143
SAS,-1,0.1,250,3,0.9526493479855119,0.0023265727208724835
SAS,-1,0.1,250,4,0.9306545538236612,0.001661144053688888
SAS,-1,0.1,250,5,0.9056801672174001,1.6385634431946604e-05
SAS,-1,0.1,250,6,0.9506038695621436,0.011830147658497252
SAS,-1,0.1,250,7,0.9388630052673116,0.004318508277219251
SAS,-1,0.1,250,8,0.8641361178747441,0.0027001168029639044
SAS,-1,0.1,250,9,0.8922735912582236,0.007306677212582197
SAS,-1,0.1,250,10,0.9171151003496089,0.0077791646651400185
SAS,-1,0.1,250,11,0.8729225020719953,0.008381819295102557
SAS,-1,0.1,250,12,0.8350651993958036,0.0061043194264224585
SAS,-1,0.1,250,13,0.9187396320270504,0.01208450233538082
SAS,-1,0.1,250,14,0.9118108484393795,0.006271369956878767
SAS,-1,0.1,250,15,0.76705061293848,0.003615980908889073
SAS,-1,0.1,250,16,0.888942493758675,0.0025746101176123523
SAS,-1,0.1,250,17,0.9330422475691461,0.0002630386594279803
SAS,-1,0.1,250,18,0.906451879507434,0.007733944891820064
SAS,-1,0.1,250,19,0.8656755970086569,0.011789612940291282
SAS,-1,0.1,250,20,0.8690061059205715,0.007573509794827299
