population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-1,0.9,10,1,0.9537152928393552,0.8940193996245925
SAS,-1,0.9,10,2,0.9404226488312668,0.8730354148412386
SAS,-1,0.9,10,3,0.9231241628076868,0.7747856430953871
SAS,-1,0.9,10,4,0.9507812965194673,0.7969151443996548
SAS,-1,0.9,10,5,0.942366460453587,0.820168720330211
SAS,-1,0.9,10,6,0.9577435557337706,0.9532407936685904
SAS,-1,0.9,10,7,0.9379998493992764,0.7519792947020477
SAS,-1,0.9,10,8,0.940264211259775,0.24418945209092247
SAS,-1,0.9,10,9,0.9442020188505129,0.8670024955474175
SAS,-1,0.9,10,10,0.9149947329775622,0.9231647947006155
SAS,-1,0.9,10,11,0.9563058409256235,0.9429352603058547
SAS,-1,0.9,10,12,0.9549069484437646,0.876870451576598
SAS,-1,0.9,10,13,0.9540727899219527,0.7916566337708724
SAS,-1,0.9,10,14,0.9221210637982497,0.7975081167665609
SAS,-1,0.9,10,15,0.9127452813935333,0.34387946475796133
SAS,-1,0.9,10,16,0.9561518930516265,0.1141307823456656
SAS,-1,0.9,10,17,0.9407237606138501,0.783204413457885
SAS,-1,0.9,10,18,0.9366255358677545,0.8759858588859698
SAS,-1,0.9,10,19,0.9308402372059085,0.8838387801589705
SAS,-1,0.9,10,20,0.9630548395041629,0.8961336587302469
