population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-1,0.9,512,1,0.9558602052166586,0.5481237039540376
EAS,-1,0.9,512,2,0.9579857991563324,0.5554906165492334
EAS,-1,0.9,512,3,0.9626710432248754,0.5254197287825488
EAS,-1,0.9,512,4,0.9575099340243022,0.45513376749767553
EAS,-1,0.9,512,5,0.9533555333967505,0.44042862115412995
EAS,-1,0.9,512,6,0.9385701566469112,0.5103961402070156
EAS,-1,0.9,512,7,0.938763595396679,0.5903158625121744
EAS,-1,0.9,512,8,0.9639701701275907,0.4687378735793028
EAS,-1,0.9,512,9,0.924612751877971,0.48103894864072444
EAS,-1,0.9,512,10,0.9481926834379669,0.5526339534574475
EAS,-1,0.9,512,11,0.9325523065916841,0.5884599364732622
EAS,-1,0.9,512,12,0.9561987028361826,0.44663484383674945
EAS,-1,0.9,512,13,0.9665327385321012,0.5052671163585745
EAS,-1,0.9,512,14,0.9604641577135429,0.45924943994971895
EAS,-1,0.9,512,15,0.9058421598340105,0.5057076101354291
EAS,-1,0.9,512,16,0.9569296065292855,0.44528076399642913
EAS,-1,0.9,512,17,0.9507964908003758,0.5247993728588543
EAS,-1,0.9,512,18,0.9486075736834987,0.5128390655598563
EAS,-1,0.9,512,19,0.9587733426340439,0.5676334565496239
EAS,-1,0.9,512,20,0.9762746766749295,0.4974854850091814
