IID,predict,actual,pheno_num
HG00407,0.0262087,0.017173,1
HG00421,0.0524447,1.517148,1
HG00436,0.213947,-1.337957,1
HG00443,0.0439227,-0.164516,1
HG00445,0.205307,0.205014,1
HG00451,-0.0136553,-0.269086,1
HG00500,-0.180559,1.116462,1
HG00536,-0.0170893,-1.107426,1
HG00543,-0.0616213,-0.763785,1
HG00560,0.00377369,-0.334686,1
HG00580,-0.291991,0.094517,1
HG00596,-0.271872,-0.143161,1
HG00610,-0.26708,1.103508,1
HG00611,-0.0127023,0.756294,1
HG00619,-0.150318,0.206103,1
HG00626,0.0791307,-1.498449,1
HG00672,0.0472647,1.797293,1
HG00692,0.150374,-0.651324,1
HG00699,-0.0713063,-0.086689,1
HG00867,-0.10388,0.225603,1
HG00978,-0.0887103,-0.125737,1
HG01596,0.123416,0.461873,1
HG01798,-0.00136131,-0.182049,1
HG01815,-0.122832,-0.788013,1
HG01816,0.130248,0.185327,1
HG01817,0.0962857,-0.811883,1
HG01847,0.0401237,-0.310486,1
HG01858,0.196144,2.472655,1
HG01865,0.0601297,0.185183,1
HG02028,0.0634217,1.01813,1
HG02060,0.0750537,-0.084909,1
HG02086,-0.302097,-0.368394,1
HG02087,-0.0383913,-0.495761,1
HG02116,0.178848,1.071656,1
HG02166,0.108009,1.210138,1
HG02178,0.179163,-0.508778,1
HG02187,-0.0312283,0.536955,1
HG02353,0.143605,0.20333,1
HG02367,0.176535,-0.509022,1
HG02373,0.0514917,0.720799,1
HG02384,0.0746427,0.343415,1
HG02394,-0.0386043,0.25094,1
HG02395,0.0720107,0.840147,1
HG02512,0.0855797,-0.542093,1
NA18525,0.0626177,0.127561,1
NA18528,-0.0868083,0.821261,1
NA18530,-0.0415653,0.168293,1
NA18534,0.0481417,-1.131162,1
NA18539,0.108314,0.765913,1
NA18544,-0.0970173,0.062879,1
NA18547,-0.0122553,-0.918101,1
NA18564,0.177593,1.195581,1
NA18572,-0.100368,0.766271,1
NA18615,0.0174507,-0.59458,1
NA18616,0.0233397,-0.099547,1
NA18626,0.0128217,1.445535,1
NA18635,-0.316948,1.283505,1
NA18641,-0.0360993,-1.515774,1
NA18747,-0.200921,1.516374,1
NA18748,-0.115305,-1.004004,1
