IID,predict,actual,pheno_num
HG01894,0.457473,0.666418,1
HG02013,0.873244,1.031475,1
HG02332,-0.121604,-1.457153,1
HG02343,1.02484,0.57351,1
HG02427,-0.0290537,-0.077953,1
HG02449,-0.0947977,-1.02903,1
HG02455,0.292801,0.227023,1
HG02471,-0.553778,-0.746093,1
HG02496,-0.911331,-1.488289,1
HG02497,-0.508992,-1.52047,1
HG02549,-0.185535,-1.170961,1
HG02557,0.468446,0.410826,1
HG02558,-0.268019,-0.409134,1
HG02568,0.568816,0.354312,1
HG02570,-0.499369,-0.611052,1
HG02611,-0.711368,-1.657625,1
HG02628,1.13043,0.569547,1
HG02678,-0.560612,-1.699538,1
HG02703,-0.450045,-0.77151,1
HG02760,-1.51937,-1.787443,1
HG02804,-0.306436,-0.459126,1
HG02810,-0.286612,-0.757605,1
HG02814,0.333056,-0.906623,1
HG02851,0.191189,-0.336508,1
HG02882,0.646915,-1.516364,1
HG02884,0.205553,-1.20148,1
HG02891,0.730906,0.084089,1
HG02895,0.294863,-0.43801,1
HG02922,0.517973,0.007294,1
HG02923,-0.700941,-1.505811,1
HG02943,-1.79155,-2.446498,1
HG02944,-0.154786,0.709859,1
HG02971,0.0624263,-0.360458,1
HG02981,-0.0331057,-0.980076,1
HG03025,-0.284497,-1.753618,1
HG03039,0.429537,0.00296,1
HG03040,-0.926673,-1.492031,1
HG03046,-0.905625,-1.789593,1
HG03073,-0.0321087,-1.106428,1
HG03078,-0.866495,-2.212766,1
HG03079,0.732193,-0.252114,1
HG03085,-0.908794,-1.969061,1
HG03099,-0.15325,-0.111828,1
HG03109,0.185351,-0.135775,1
HG03169,-0.837526,-1.339531,1
HG03199,0.364547,-0.501379,1
HG03224,1.88316,1.51786,1
HG03265,0.931475,-0.028494,1
HG03270,0.0217763,0.209204,1
HG03291,0.21113,-0.535913,1
HG03342,0.894724,-0.301057,1
HG03351,0.139474,-1.427601,1
HG03369,0.0410253,-0.896928,1
HG03380,1.35093,0.867285,1
HG03385,1.06502,0.887458,1
HG03388,0.852854,-0.450731,1
HG03394,0.854482,-0.259454,1
HG03436,0.0503713,-0.233859,1
HG03455,1.86145,1.836712,1
HG03457,0.467793,0.049449,1
HG03458,1.04352,1.182668,1
HG03485,-0.849794,-1.407793,1
HG03521,-1.13928,-1.311999,1
HG03563,0.410664,-0.438947,1
NA18486,-0.245064,-0.847271,1
NA18498,-0.345337,-1.327053,1
NA18505,-0.794441,-1.184274,1
NA18861,-0.545457,-1.433918,1
NA18867,1.33613,0.5451,1
NA18874,-0.0410297,-0.696327,1
NA18881,0.76187,0.668425,1
NA18915,1.59795,2.125594,1
NA18916,-1.47265,-2.305988,1
NA19017,-0.898959,-2.065809,1
NA19019,0.644771,-0.170669,1
NA19020,0.21797,-0.427429,1
NA19026,0.286003,-0.221102,1
NA19108,-0.524575,-1.224059,1
NA19137,-0.449621,-0.996599,1
NA19144,-0.581447,-0.885997,1
NA19149,-0.546434,-0.948555,1
NA19190,-0.287316,-0.370242,1
NA19200,0.699244,0.059853,1
NA19207,0.923896,0.620622,1
NA19225,0.470156,0.058042,1
NA19257,0.860245,-0.862223,1
NA19309,-1.76543,-2.605007,1
NA19315,-0.0671127,-1.433183,1
NA19331,0.151162,-0.393293,1
NA19379,0.264767,-0.076236,1
NA19383,-1.45158,-1.617287,1
NA19384,1.19339,0.773395,1
NA19390,-0.151793,-0.478864,1
NA19404,-0.711556,-1.030602,1
NA19431,-0.282665,-0.92432,1
NA19439,-2.61482,-2.993834,1
NA19448,0.712499,0.588743,1
NA19449,-0.916131,-0.417403,1
NA19462,0.839366,0.526984,1
NA19466,0.270035,-0.091349,1
NA19701,-0.174835,-0.298912,1
NA19711,-0.214154,-0.502935,1
NA19923,0.914511,0.439017,1
NA20291,-1.28957,-1.857651,1
NA20294,0.136962,-0.543803,1
NA20340,-0.955907,-1.372144,1
NA20342,0.653013,-0.75681,1
NA20355,-0.508674,-1.740065,1
NA20412,-0.605124,-1.124622,1
HG01894,1.65579,1.095157,2
HG02013,0.485048,0.518573,2
HG02332,0.238537,-0.263754,2
HG02343,0.342562,2.125607,2
HG02427,-0.108935,-1.592279,2
HG02449,0.145922,0.210671,2
HG02455,0.40818,0.39938,2
HG02471,0.676094,0.478901,2
HG02496,1.0228,0.99762,2
HG02497,-0.416776,-0.34748,2
HG02549,0.908534,0.04351,2
HG02557,-1.09037,-1.773966,2
HG02558,-0.830422,-0.627026,2
HG02568,-0.153241,1.5431,2
