population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-1,0.7,100,1,0.9429935278537499,0.014345820994812944
EAS,-1,0.7,100,2,0.9033694076576675,0.006606500611513874
EAS,-1,0.7,100,3,0.8822181343735903,0.46834590666163445
EAS,-1,0.7,100,4,0.9547935411844675,0.08162784733763609
EAS,-1,0.7,100,5,0.9194967361931122,0.14892431373677428
EAS,-1,0.7,100,6,0.8976869356929339,0.30621052186937486
EAS,-1,0.7,100,7,0.9320427583650188,0.47689148902034195
EAS,-1,0.7,100,8,0.9082785319770628,0.17135587090705395
EAS,-1,0.7,100,9,0.8924509096064019,0.4427996868612169
EAS,-1,0.7,100,10,0.9017764725290774,0.5551392290411701
EAS,-1,0.7,100,11,0.8229501824717522,0.29159603568341685
EAS,-1,0.7,100,12,0.935879587634727,0.001414906337219028
EAS,-1,0.7,100,13,0.9139987490520273,0.23555844252972913
EAS,-1,0.7,100,14,0.9083966813644987,0.5957092661179876
EAS,-1,0.7,100,15,0.875565089853152,0.10653835540295245
EAS,-1,0.7,100,16,0.9346962894674925,0.6118968951367229
EAS,-1,0.7,100,17,0.8963831837738642,0.32600737467545565
EAS,-1,0.7,100,18,0.9238251356375959,0.06566613293065852
EAS,-1,0.7,100,19,0.9203666440070247,0.4403765231946683
EAS,-1,0.7,100,20,0.9121588861149498,0.35089069941794043
