IID,predict,actual,pheno_num
HG01589,-0.00272532,-1.39243,1
HG02654,0.0577077,1.548324,1
HG02685,-0.105145,0.784669,1
HG02691,-0.240261,-0.055761,1
HG02731,0.0180227,0.563327,1
HG02734,0.0819567,-0.071783,1
HG02736,-0.110628,-0.520253,1
HG02774,0.0825377,-0.774864,1
HG02783,0.0912657,-0.39201,1
HG02784,0.0734477,-1.407342,1
HG03006,0.0449267,2.028347,1
HG03009,0.113307,1.098406,1
HG03016,0.0111897,0.807968,1
HG03021,-0.101448,-0.867665,1
HG03490,-0.153779,0.377063,1
HG03603,-0.238742,0.039667,1
HG03611,-0.194016,-0.008852,1
HG03619,0.198596,-0.964694,1
HG03629,-0.0639093,0.743617,1
HG03643,-0.00686532,-1.179395,1
HG03645,0.14195,0.315438,1
HG03649,0.114652,1.481579,1
HG03653,-0.0547733,0.616673,1
HG03673,-0.0216553,0.785012,1
HG03681,-0.0622603,0.066171,1
HG03691,-0.19811,-0.831294,1
HG03718,0.102131,0.28588,1
HG03744,-0.0749343,0.652824,1
HG03746,0.0889667,-0.434287,1
HG03750,-0.134279,0.239642,1
HG03756,0.00132868,-1.530673,1
HG03774,0.123734,-0.096409,1
HG03781,0.0311617,0.373125,1
HG03787,-0.0496583,-0.371472,1
HG03802,-0.00854132,0.063046,1
HG03821,0.176426,-1.42929,1
HG03823,0.0902227,-0.374326,1
HG03830,0.0484477,0.847462,1
HG03851,0.191724,1.193479,1
HG03861,0.0797277,-1.383492,1
HG03866,-0.0554483,-1.187895,1
HG03869,-0.0239733,-0.635255,1
HG03897,0.00542768,0.329939,1
HG03910,-0.0418633,-0.151769,1
HG03940,-0.0650313,1.491862,1
HG03941,0.0445107,-0.220514,1
HG03943,-0.0878833,1.637265,1
HG03978,-0.0908143,-2.991817,1
HG03999,-0.0296013,1.829273,1
HG04001,0.0445057,-0.329259,1
HG04017,0.153864,0.100387,1
HG04020,-0.136896,-0.506492,1
HG04025,0.165863,0.428443,1
HG04035,-0.0317723,1.291415,1
HG04047,0.123005,0.597768,1
HG04059,0.0187447,-0.307324,1
HG04061,0.133325,0.470143,1
HG04100,-0.17382,-1.080911,1
HG04131,-0.105486,-0.826227,1
HG04156,0.135903,-1.21254,1
HG04162,0.0271577,-1.298545,1
HG04183,0.140335,-1.647603,1
HG04211,0.0666777,0.303155,1
HG04238,-0.154207,0.542055,1
NA20845,0.1769,-0.800245,1
NA20854,0.0899917,-0.943052,1
NA20856,-0.0578003,0.663845,1
NA20869,0.0483617,0.833154,1
NA20870,-0.0186473,-1.105137,1
NA20878,0.183967,-0.007884,1
NA20885,0.0468587,-2.098719,1
NA20899,-0.0687433,0.981245,1
NA20900,0.379894,-0.270965,1
NA20901,-0.113187,-0.833864,1
NA20903,0.0216647,0.160253,1
NA20910,-0.0566873,1.598394,1
NA21086,-0.158149,0.220308,1
NA21091,0.0198287,-0.223821,1
NA21092,0.0204427,0.185411,1
NA21094,-0.183252,0.572649,1
NA21113,-0.155759,0.272708,1
HG01589,0.192003,0.315003,2
HG02654,0.431911,-2.474742,2
HG02685,-0.161652,-0.919452,2
HG02691,0.124868,1.620958,2
HG02731,0.298043,0.389155,2
HG02734,0.67203,1.357102,2
HG02736,0.271443,-1.747616,2
HG02774,-0.0884747,1.024332,2
HG02783,-0.0795707,-1.39452,2
HG02784,-0.150004,1.316938,2
HG03006,0.0724283,-0.282289,2
HG03009,-0.300346,-0.357593,2
HG03016,-0.0361177,0.889029,2
HG03021,-0.0120137,-0.457671,2
HG03490,-0.284895,0.281806,2
HG03603,0.0284153,0.933511,2
HG03611,0.0233083,-0.384486,2
HG03619,-0.0339997,0.972981,2
HG03629,-0.0325517,1.51955,2
HG03643,-0.42435,0.864134,2
HG03645,0.253523,-1.491936,2
HG03649,0.0141963,0.402221,2
HG03653,-0.142668,3.56587,2
HG03673,0.0769083,0.336682,2
HG03681,0.259269,1.098769,2
HG03691,-0.342378,0.522482,2
HG03718,-0.0541857,-0.484565,2
HG03744,0.0467633,0.230351,2
HG03746,0.298056,1.059855,2
HG03750,-0.184613,2.260085,2
HG03756,-0.0250487,-0.301843,2
HG03774,0.174244,0.73616,2
HG03781,0.110106,-0.016667,2
HG03787,-0.190078,0.844505,2
HG03802,-0.153194,0.373209,2
HG03821,0.370668,3.26446,2
HG03823,-0.0788977,0.058669,2
HG03830,0.198017,-0.920189,2
HG03851,-0.0518137,-0.449788,2
HG03861,-0.218784,-1.575656,2
HG03866,-0.157679,1.405839,2
HG03869,-0.00401169,0.449341,2
HG03897,0.0228713,1.308639,2
HG03910,0.0205273,0.45913,2
HG03940,-0.0481337,-0.088016,2
HG03941,0.315932,-1.461599,2
HG03943,0.110236,0.808006,2
HG03978,0.0395973,0.731859,2
HG03999,0.0465503,3.158101,2
HG04001,-0.0610297,0.434608,2
HG04017,0.0222083,-0.879475,2
HG04020,0.0885943,-1.676815,2
HG04025,0.310462,-0.3517,2
HG04035,0.141804,-0.749263,2
HG04047,-0.123556,-1.196568,2
HG04059,-0.158027,0.386077,2
HG04061,0.352536,-0.261941,2
HG04100,-0.155204,-0.653349,2
HG04131,-0.161437,0.440414,2
HG04156,0.0624213,-1.588153,2
HG04162,-0.904293,0.851447,2
HG04183,0.229854,-1.276474,2
HG04211,-0.24466,0.327464,2
HG04238,-0.0752567,0.581003,2
NA20845,0.326144,1.211635,2
NA20854,-0.109536,-0.220652,2
NA20856,0.0685263,0.467403,2
NA20869,-0.316753,0.068423,2
NA20870,0.282764,-0.570879,2
NA20878,0.0385523,2.044775,2
NA20885,-0.492025,0.40239,2
NA20899,0.138699,0.226087,2
NA20900,-0.441952,0.034955,2
NA20901,-0.980179,1.190926,2
NA20903,-2.26875e-05,-0.686038,2
NA20910,-0.0767327,-0.903565,2
NA21086,0.263049,0.710733,2
NA21091,0.245988,-0.202908,2
NA21092,-0.0496837,0.296571,2
NA21094,-0.0314367,-1.132144,2
NA21113,0.15176,0.647602,2
HG01589,0.0264169,0.112339,3
HG02654,0.126791,0.076619,3
HG02685,0.0116589,-0.301375,3
HG02691,0.393946,0.07005,3
HG02731,0.0204469,0.855579,3
HG02734,-0.0350921,0.227524,3
HG02736,-0.140825,-1.691704,3
HG02774,0.114949,-1.684562,3
HG02783,0.0141459,-1.84977,3
HG02784,0.0907809,-0.947884,3
HG03006,0.129587,-0.764246,3
HG03009,-0.0104781,0.422038,3
HG03016,-0.39844,-1.078787,3
HG03021,-0.0745651,-0.123524,3
HG03490,-0.12939,-1.617142,3
HG03603,-0.27725,0.225722,3
HG03611,-0.196781,0.445888,3
HG03619,0.351389,0.885711,3
HG03629,-0.390838,1.215757,3
HG03643,-0.104757,0.327022,3
HG03645,0.199009,0.256825,3
HG03649,0.0778339,0.784015,3
HG03653,0.0851339,-0.567074,3
HG03673,-0.452147,0.181014,3
HG03681,0.147445,-0.498048,3
HG03691,-0.307315,-0.323517,3
HG03718,0.396086,0.390794,3
HG03744,-0.0485351,0.443575,3
HG03746,-0.177802,0.85789,3
HG03750,0.622361,2.215866,3
HG03756,-0.446117,0.126,3
HG03774,-0.0756061,-1.509306,3
HG03781,-0.0533891,-0.382497,3
HG03787,-0.0138811,1.708182,3
HG03802,-0.311661,-0.000274,3
HG03821,-0.263001,-0.834287,3
HG03823,-0.0148141,0.271826,3
HG03830,0.293245,-0.00585,3
HG03851,0.194858,0.841481,3
HG03861,0.0833159,-2.228485,3
HG03866,0.0852049,-0.044705,3
HG03869,0.240623,-0.365519,3
HG03897,0.323017,0.072396,3
HG03910,-0.238385,1.032546,3
HG03940,0.0981059,0.438242,3
HG03941,0.296462,-0.916933,3
HG03943,0.232033,-0.493946,3
HG03978,-0.100063,-0.789858,3
HG03999,0.285137,0.298058,3
HG04001,-0.0538321,-2.343994,3
HG04017,0.0576219,-0.200013,3
HG04020,0.329402,0.476742,3
HG04025,-0.156276,0.747449,3
HG04035,0.125112,0.705882,3
HG04047,-0.0324431,0.228,3
HG04059,0.132076,-1.209236,3
HG04061,0.171968,-0.327543,3
HG04100,-0.0795131,-0.316922,3
HG04131,0.108393,-1.819915,3
HG04156,0.208997,1.288763,3
HG04162,-0.192107,0.072366,3
HG04183,-0.249836,-0.21551,3
HG04211,-0.172774,0.142837,3
HG04238,-0.141864,-0.769505,3
NA20845,0.00878789,0.396159,3
NA20854,-0.26581,1.52555,3
NA20856,-0.0527331,-0.678948,3
NA20869,0.00615389,0.177282,3
NA20870,-0.0520551,-0.76419,3
NA20878,-0.0530381,-0.223136,3
NA20885,-0.0291561,0.777699,3
NA20899,0.40019,-0.432637,3
NA20900,0.0696029,-0.746334,3
NA20901,-0.0507561,-0.441749,3
NA20903,0.190156,-0.01249,3
NA20910,0.122518,1.936217,3
NA21086,0.00173089,0.763134,3
NA21091,-0.256579,0.626018,3
NA21092,-0.206248,0.643888,3
NA21094,-0.0280631,-0.15625,3
NA21113,-0.468866,0.493553,3
HG01589,-0.24971,-0.554473,4
HG02654,0.208532,0.751523,4
HG02685,0.160962,0.79086,4
HG02691,0.171453,-0.641366,4
HG02731,-0.413587,-0.426327,4
HG02734,0.248637,-0.122967,4
HG02736,0.160054,-0.291447,4
HG02774,0.0201138,1.886926,4
HG02783,0.174302,-0.658525,4
HG02784,0.235601,-0.133267,4
HG03006,0.0300908,0.075327,4
HG03009,-0.0576212,0.228527,4
HG03016,0.254343,-0.641847,4
HG03021,-0.0785012,-1.47581,4
HG03490,-0.282393,-1.320648,4
HG03603,-0.0412932,0.690922,4
HG03611,0.0316738,0.145129,4
HG03619,-0.284671,-0.938969,4
HG03629,-0.222251,-0.142781,4
HG03643,0.229645,-1.152889,4
HG03645,0.116547,-0.100001,4
HG03649,0.0779668,-0.138642,4
HG03653,0.0989218,1.035702,4
HG03673,-0.167131,-1.139875,4
HG03681,-0.116213,-0.246504,4
HG03691,-0.0849092,1.817472,4
HG03718,0.0580368,0.173433,4
HG03744,0.0312978,-1.155059,4
HG03746,-0.0158502,-0.212351,4
HG03750,0.328329,1.636271,4
HG03756,-0.0102092,-0.735262,4
HG03774,-0.165581,-0.876475,4
HG03781,0.163725,0.068582,4
HG03787,0.175247,0.911139,4
HG03802,-0.183138,0.454639,4
HG03821,-0.0599922,1.380983,4
HG03823,0.201281,-0.444523,4
HG03830,0.172979,1.336497,4
HG03851,-0.12464,-2.294877,4
HG03861,0.0953698,0.893874,4
HG03866,0.0345148,-0.08608,4
HG03869,-0.342144,-0.307851,4
HG03897,0.0223728,1.57872,4
HG03910,-0.296501,-1.034887,4
HG03940,0.168831,-0.282412,4
HG03941,0.351019,0.800612,4
HG03943,0.20222,0.828137,4
HG03978,0.421899,-2.285572,4
HG03999,0.0664778,1.777316,4
HG04001,0.138275,-0.809899,4
HG04017,-0.147868,0.819797,4
HG04020,0.0898808,-0.765935,4
HG04025,-0.0421782,0.505311,4
HG04035,-0.218613,0.507493,4
HG04047,0.10068,0.449059,4
HG04059,0.0173548,-0.206057,4
