population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-0.25,0.3,512,1,0.9213132322449794,0.010510037880986372
EAS,-0.25,0.3,512,2,0.8131768875629691,0.004437088850810958
EAS,-0.25,0.3,512,3,0.9247350120189384,0.060847226519333594
EAS,-0.25,0.3,512,4,0.9007319066523806,0.060002554138818116
EAS,-0.25,0.3,512,5,0.8535062511069494,0.009104649675752766
EAS,-0.25,0.3,512,6,0.9606072672303317,0.07481692497897213
EAS,-0.25,0.3,512,7,0.9542933220863765,0.0001547727048917089
EAS,-0.25,0.3,512,8,0.9485707496122525,0.05678123481669765
EAS,-0.25,0.3,512,9,0.94645818159247,0.040459838304403625
EAS,-0.25,0.3,512,10,0.8831070467926764,0.06412800520257715
EAS,-0.25,0.3,512,11,0.7832728586896749,0.01491919379077927
EAS,-0.25,0.3,512,12,0.9161258383057227,0.025391392083107422
EAS,-0.25,0.3,512,13,0.8839238522307816,0.032695084772549614
EAS,-0.25,0.3,512,14,0.9004798407410707,0.003332226243820067
EAS,-0.25,0.3,512,15,0.8965462738260616,0.009100154707518338
EAS,-0.25,0.3,512,16,0.93168215495621,0.0780867939846698
EAS,-0.25,0.3,512,17,0.8468343959722204,0.02001789824541842
EAS,-0.25,0.3,512,18,0.8661054556608442,0.00019008315029324268
EAS,-0.25,0.3,512,19,0.9489489049891463,0.1230683035627628
EAS,-0.25,0.3,512,20,0.8791407594545773,0.008581207022740024
