population/superpopulation,power,her,num_causals,pheno_num,train,test
AMR,-0.25,0.5,50,1,0.9432733139421874,0.3328513779323992
AMR,-0.25,0.5,50,2,0.9275255833458996,0.0013332773778437488
AMR,-0.25,0.5,50,3,0.9498628597025268,0.3372097224457025
AMR,-0.25,0.5,50,4,0.9584538488334526,0.06546014017451182
AMR,-0.25,0.5,50,5,0.8986811439841879,0.05288120552054801
AMR,-0.25,0.5,50,6,0.9739921180888432,0.1462994763866576
AMR,-0.25,0.5,50,7,0.9634148650016102,0.0915842625181529
AMR,-0.25,0.5,50,8,0.966290366363543,0.10111931950210502
AMR,-0.25,0.5,50,9,0.9217816352472109,0.36968738424781367
AMR,-0.25,0.5,50,10,0.968626447088033,0.17305269257062217
AMR,-0.25,0.5,50,11,0.9080729936259877,0.007172496665859836
AMR,-0.25,0.5,50,12,0.9443922424735766,0.2560124739232428
AMR,-0.25,0.5,50,13,0.9548436354756851,0.34959636313975284
AMR,-0.25,0.5,50,14,0.894278095356058,0.2267039452703875
AMR,-0.25,0.5,50,15,0.9432900698749715,0.21130077302651445
AMR,-0.25,0.5,50,16,0.9483336790141126,0.38033256145224054
AMR,-0.25,0.5,50,17,0.9296026238408013,0.3323188642780984
AMR,-0.25,0.5,50,18,0.8680569509116894,0.19764235859856008
AMR,-0.25,0.5,50,19,0.9204891487589782,0.2265625491571723
AMR,-0.25,0.5,50,20,0.9374717406945506,0.05404348557620083
