population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-1,0.9,50,1,0.944963191615253,0.8630829341776
SAS,-1,0.9,50,2,0.952451887706913,0.783958898440072
SAS,-1,0.9,50,3,0.9721834072339685,0.5471697814169306
SAS,-1,0.9,50,4,0.9696076208397619,0.7084973054374997
SAS,-1,0.9,50,5,0.9342796725028456,0.60063405973587
SAS,-1,0.9,50,6,0.9578463542559373,0.7385505936423639
SAS,-1,0.9,50,7,0.9524570077798332,0.7938614164623551
SAS,-1,0.9,50,8,0.9547888840667068,0.623893213606154
SAS,-1,0.9,50,9,0.93206140853402,0.7453190879279905
SAS,-1,0.9,50,10,0.943752195119485,0.7656293203126683
SAS,-1,0.9,50,11,0.9667713877955871,0.7847258367253644
SAS,-1,0.9,50,12,0.9514240206270128,0.699086513975279
SAS,-1,0.9,50,13,0.9552173989460659,0.7548917410140664
SAS,-1,0.9,50,14,0.9463382880804219,0.6910105538458314
SAS,-1,0.9,50,15,0.9309151373857227,0.6079525595510348
SAS,-1,0.9,50,16,0.9628992425357136,0.5277681624350864
SAS,-1,0.9,50,17,0.9482631506011251,0.8456853453043145
SAS,-1,0.9,50,18,0.9601345719396803,0.783733550577523
SAS,-1,0.9,50,19,0.9405178574691122,0.7574629688548935
SAS,-1,0.9,50,20,0.9615369329678187,0.5106334715648275
