population/superpopulation,power,her,num_causals,pheno_num,train,test
AFR,-0.25,0.1,250,1,0.9378838564371346,0.0030534477138798137
AFR,-0.25,0.1,250,2,0.9489283463901889,0.007008375815191645
AFR,-0.25,0.1,250,3,0.937257033750606,0.002563484444567428
AFR,-0.25,0.1,250,4,0.7554132959075224,0.029173723791203896
AFR,-0.25,0.1,250,5,0.907090453901201,0.015780618717534254
AFR,-0.25,0.1,250,6,0.8947468385280758,0.002596763940881895
AFR,-0.25,0.1,250,7,0.9257367148683024,0.07363087203644708
AFR,-0.25,0.1,250,8,0.9504961534836401,0.0048133364566723584
AFR,-0.25,0.1,250,9,0.900349086285526,4.290889697322564e-05
AFR,-0.25,0.1,250,10,0.8813006248378145,0.021537826032322197
AFR,-0.25,0.1,250,11,0.9153780278186038,0.0013736260199962182
AFR,-0.25,0.1,250,12,0.8880852703573975,0.010020648905526985
AFR,-0.25,0.1,250,13,0.8977812163420017,0.017442980878732823
AFR,-0.25,0.1,250,14,0.8552961409097704,3.185879846637164e-07
AFR,-0.25,0.1,250,15,0.8432565913731916,0.0005460889347409334
AFR,-0.25,0.1,250,16,0.9580307293968986,0.023750695124117288
AFR,-0.25,0.1,250,17,0.9361838834166012,0.02525878615528674
AFR,-0.25,0.1,250,18,0.9409232567388859,1.0423773749979629e-05
AFR,-0.25,0.1,250,19,0.919214990921729,0.003537826262893486
AFR,-0.25,0.1,250,20,0.9453488271673982,0.008374181181940518
