population/superpopulation,power,her,num_causals,pheno_num,train,test
SAS,-1,0.1,1,1,0.9247576529917313,2.277874094452586e-06
SAS,-1,0.1,1,2,0.8232778198599985,0.0038253526458435928
SAS,-1,0.1,1,3,0.8445236193467857,0.000934207165087166
SAS,-1,0.1,1,4,0.9447726067968379,0.06235792035217336
SAS,-1,0.1,1,5,0.9378643253571226,0.002467409897337925
SAS,-1,0.1,1,6,0.9157151676697817,0.05163294889137379
SAS,-1,0.1,1,7,0.9448456679464557,0.04994455280987884
SAS,-1,0.1,1,8,0.8622940146024277,0.02073530907949978
SAS,-1,0.1,1,9,0.8695981316753197,0.011267367743585065
SAS,-1,0.1,1,10,0.911055039349323,0.06502561347132928
SAS,-1,0.1,1,11,0.915375682685427,0.2114904335617483
SAS,-1,0.1,1,12,0.9792218761833841,0.03253434780080546
SAS,-1,0.1,1,13,0.9493255588504972,0.0017500384971202289
SAS,-1,0.1,1,14,0.8957879921882823,0.0009246209983376819
SAS,-1,0.1,1,15,0.8639925935552323,0.003488058058454239
SAS,-1,0.1,1,16,0.9248390188468875,0.0007549637699833139
SAS,-1,0.1,1,17,0.9358595386706224,0.06334449020494633
SAS,-1,0.1,1,18,0.9202691677165575,0.0027190133176358553
SAS,-1,0.1,1,19,0.9102774381804779,0.07597440455838124
SAS,-1,0.1,1,20,0.9217632520125449,0.0015547966418272665
