population/superpopulation,power,her,num_causals,pheno_num,train,test
EUR,-0.25,0.7,1,1,0.8753822812460925,0.7927662703222264
EUR,-0.25,0.7,1,2,0.9160105268008941,0.49675324182693775
EUR,-0.25,0.7,1,3,0.8748291194676249,0.0011600623785283622
EUR,-0.25,0.7,1,4,0.8617569715386256,0.24468120895833226
EUR,-0.25,0.7,1,5,0.905921405999854,0.6150643222916311
EUR,-0.25,0.7,1,6,0.8908054470734327,0.6156908786372495
EUR,-0.25,0.7,1,7,0.8775715684045058,0.6877550275590956
EUR,-0.25,0.7,1,8,0.9152887858864787,2.766622685164069e-05
EUR,-0.25,0.7,1,9,0.8996138545589654,0.6776920316794116
EUR,-0.25,0.7,1,10,0.9301301929009078,0.5077700700528209
EUR,-0.25,0.7,1,11,0.9249695540567077,0.013443313346802665
EUR,-0.25,0.7,1,12,0.8488611119843877,0.6678497308696374
EUR,-0.25,0.7,1,13,0.9129903814360637,0.7871612388752616
EUR,-0.25,0.7,1,14,0.9189653880775236,0.05953014689209953
EUR,-0.25,0.7,1,15,0.9072931860300822,0.8564778598333334
EUR,-0.25,0.7,1,16,0.8856009407585033,0.364420441359092
EUR,-0.25,0.7,1,17,0.8429129632734013,0.7547936956149901
EUR,-0.25,0.7,1,18,0.9345977517574034,0.34573225317802764
EUR,-0.25,0.7,1,19,0.9036663039219254,0.8025811199794833
EUR,-0.25,0.7,1,20,0.9008051684462499,0.6906601352497027
