population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-0.25,0.5,1,1,0.8589625512172256,5.4551717970623065e-05
EAS,-0.25,0.5,1,2,0.846288405836462,0.634251558774517
EAS,-0.25,0.5,1,3,0.8864375946019081,0.055851217188091065
EAS,-0.25,0.5,1,4,0.9209873676312703,0.09901881387930288
EAS,-0.25,0.5,1,5,0.8485865691305611,0.6953612526032558
EAS,-0.25,0.5,1,6,0.8911803756544449,0.4467591539811403
EAS,-0.25,0.5,1,7,0.7778518648613791,0.17009937154823407
EAS,-0.25,0.5,1,8,0.8144686274169359,0.0012315895086179105
EAS,-0.25,0.5,1,9,0.9020863071741894,0.334559669342299
EAS,-0.25,0.5,1,10,0.8247761698146446,0.3978170354033991
EAS,-0.25,0.5,1,11,0.8541533345100769,0.4354629057149822
EAS,-0.25,0.5,1,12,0.8678491950938177,0.4800739099200529
EAS,-0.25,0.5,1,13,0.9265484123789892,0.002588511361031466
EAS,-0.25,0.5,1,14,0.9139023122994708,0.00953435390830433
EAS,-0.25,0.5,1,15,0.8238492912811443,0.006085765943481118
EAS,-0.25,0.5,1,16,0.8563255501879192,0.002278034486739698
EAS,-0.25,0.5,1,17,0.870559162711523,0.5039951368057857
EAS,-0.25,0.5,1,18,0.8282349927628677,0.015862586598886133
EAS,-0.25,0.5,1,19,0.9017413520898476,0.020652839122038982
EAS,-0.25,0.5,1,20,0.8055486529250031,0.11466537297175572
