population/superpopulation,power,her,num_causals,pheno_num,train,test
AFR,-0.25,0.3,10,1,0.8759729863379458,0.15922092184339418
AFR,-0.25,0.3,10,2,0.9435193489137456,0.15059530966304316
AFR,-0.25,0.3,10,3,0.8572787585486868,0.44965132682221115
AFR,-0.25,0.3,10,4,0.8768408433752152,0.4367878306116768
AFR,-0.25,0.3,10,5,0.8706035114642275,0.21801649031724055
AFR,-0.25,0.3,10,6,0.8592018825459884,0.0022306996598444352
AFR,-0.25,0.3,10,7,0.902865456216358,0.41417772213332854
AFR,-0.25,0.3,10,8,0.883821785477086,0.5734185230261423
AFR,-0.25,0.3,10,9,0.9363706250295293,0.06427871900056235
AFR,-0.25,0.3,10,10,0.8511564219517819,0.15112456711339056
AFR,-0.25,0.3,10,11,0.9030223982990407,0.3699722766896168
AFR,-0.25,0.3,10,12,0.8047799236013039,0.12155352421470492
AFR,-0.25,0.3,10,13,0.9212768499970789,4.898949295222669e-06
AFR,-0.25,0.3,10,14,0.8296975113828737,0.18851783874853667
AFR,-0.25,0.3,10,15,0.8467972753731509,0.4577326259699992
AFR,-0.25,0.3,10,16,0.9108462458058536,0.0017448874525682419
AFR,-0.25,0.3,10,17,0.9282401979996031,0.17314994710376894
AFR,-0.25,0.3,10,18,0.7988100986175715,0.18604931164070054
AFR,-0.25,0.3,10,19,0.8714194778584586,0.22423464804630944
AFR,-0.25,0.3,10,20,0.9447755200032538,0.008257979412570622
