population/superpopulation,power,her,num_causals,pheno_num,train,test
EAS,-1,0.3,50,1,0.9201755968962564,0.002244412368502977
EAS,-1,0.3,50,2,0.8595017796182268,0.00042982655463218893
EAS,-1,0.3,50,3,0.9239571362043383,0.19567533288352637
EAS,-1,0.3,50,4,0.9099147917113237,0.0017981419793813291
EAS,-1,0.3,50,5,0.8990785323676236,0.0034539720903488777
EAS,-1,0.3,50,6,0.9257327557275375,0.0028543615036001916
EAS,-1,0.3,50,7,0.8935478872761926,0.00015020252024472729
EAS,-1,0.3,50,8,0.8924745946458613,0.11213543143696152
EAS,-1,0.3,50,9,0.7874500335960937,0.09513849712026175
EAS,-1,0.3,50,10,0.9496111239043533,0.00011453922498974946
EAS,-1,0.3,50,11,0.7642587013767688,0.01692769089983961
EAS,-1,0.3,50,12,0.8858117705694816,0.01317669279427099
EAS,-1,0.3,50,13,0.8448691044120222,0.0014604459739373955
EAS,-1,0.3,50,14,0.8880191457427707,0.08706890347901167
EAS,-1,0.3,50,15,0.8765576695588029,0.05746686558139691
EAS,-1,0.3,50,16,0.9186740012285687,0.19679817227791607
EAS,-1,0.3,50,17,0.9162685312478487,0.02107596375209258
EAS,-1,0.3,50,18,0.9053437955132488,0.01691044401526543
EAS,-1,0.3,50,19,0.8407678198484869,0.013578583210212146
EAS,-1,0.3,50,20,0.9417477245232452,0.00461510418683818
