population/superpopulation,power,her,num_causals,pheno_num,train,test
AFR,-0.25,0.3,1,1,0.9697966889299422,0.0010068318670039236
AFR,-0.25,0.3,1,2,0.9035745910175582,0.3794935275552584
AFR,-0.25,0.3,1,3,0.870514291387438,0.45075109681633113
AFR,-0.25,0.3,1,4,0.8236177000397126,0.5628096872556086
AFR,-0.25,0.3,1,5,0.8791177035759428,0.03319512767198206
AFR,-0.25,0.3,1,6,0.8723695998012382,0.04453401309622
AFR,-0.25,0.3,1,7,0.7536680811597828,0.24470914830198207
AFR,-0.25,0.3,1,8,0.8736653150927175,0.6078613330387268
AFR,-0.25,0.3,1,9,0.9508561990773583,0.00034218475645883436
AFR,-0.25,0.3,1,10,0.7916518244529799,0.3183043929084444
AFR,-0.25,0.3,1,11,0.8664516111761109,0.26222241118848366
AFR,-0.25,0.3,1,12,0.8860701546400537,0.14673675375883163
AFR,-0.25,0.3,1,13,0.9469684481178887,0.0002929640967234173
AFR,-0.25,0.3,1,14,0.923428762747071,0.5174624117832831
AFR,-0.25,0.3,1,15,0.9169481740148836,0.057689806934341226
AFR,-0.25,0.3,1,16,0.8159933671708814,0.43149079179347427
AFR,-0.25,0.3,1,17,0.8980056219460902,0.14105720969029176
AFR,-0.25,0.3,1,18,0.9418548715709869,0.007192485167632601
AFR,-0.25,0.3,1,19,0.9349203498912677,0.011244653023850694
AFR,-0.25,0.3,1,20,0.8673452635481551,0.2716892267201872
