population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-1,0.3,10,1,0.9257744722488176,0.06343228783848169,0.020029320425650834
SAS,-1,0.3,10,2,0.9262556869734111,0.06184025907736309,0.05412779584319381
SAS,-1,0.3,10,3,0.9160150898635624,0.01927673795168571,0.017101499024167358
SAS,-1,0.3,10,4,0.9266075539751213,0.014600817108198796,0.0018264642465661187
SAS,-1,0.3,10,5,0.9290191604692474,0.04039337863311042,0.12815164902383627
SAS,-1,0.3,10,6,0.9257918379671399,0.3296969524153014,0.3626564369302902
SAS,-1,0.3,10,7,0.9196397727240133,0.024862265015598958,0.0004368700448430582
SAS,-1,0.3,10,8,0.9204820687743633,0.053662821741448076,0.02726684399423436
SAS,-1,0.3,10,9,0.9190840106048116,0.13050399658773476,0.20098840244339355
SAS,-1,0.3,10,10,0.9230110567449974,0.10206132127883387,0.09890240713818647
SAS,-1,0.3,10,11,0.927766574330141,0.46191623206127813,0.5042424779246435
SAS,-1,0.3,10,12,0.9258521315770549,0.03390008957256291,0.006840862645194337
SAS,-1,0.3,10,13,0.9221587407916892,0.36889090454517054,0.21221535731431876
SAS,-1,0.3,10,14,0.9280451006695813,0.05799223177551922,0.11104548459467453
SAS,-1,0.3,10,15,0.9334817961984739,0.006575625541645156,0.03054628563962782
SAS,-1,0.3,10,16,0.9307878588541807,0.008160434088432027,0.016055034140706935
SAS,-1,0.3,10,17,0.9227019113644346,0.10912581717897116,0.0034211281767201774
SAS,-1,0.3,10,18,0.9144224626141966,0.3760120179518578,0.29283423554815313
SAS,-1,0.3,10,19,0.9410408373623288,0.23984150902461124,0.21324447287796244
SAS,-1,0.3,10,20,0.9372620597853835,0.05488185941453123,0.03391681992522205
