population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-1,0.5,250,1,0.9130390609147548,0.08433504816074582,0.0022526817426879752
EAS,-1,0.5,250,2,0.7865158505220824,0.07766839038879554,0.33105881376482293
EAS,-1,0.5,250,3,0.8440249397804718,0.2658759575727192,0.0594947690694013
EAS,-1,0.5,250,4,0.8531908977452795,0.035588785513827555,0.0013500425346640195
EAS,-1,0.5,250,5,0.9096007882157661,0.03494885853784059,0.00418360619543071
EAS,-1,0.5,250,6,0.8163998059491232,0.21916785854726523,0.267168176796132
EAS,-1,0.5,250,7,0.8916260871160294,0.4112698347990781,0.2166491326719305
EAS,-1,0.5,250,8,0.9239925066703092,0.09147058081592757,0.09550383687962136
EAS,-1,0.5,250,9,0.8608154773257596,0.1311849186224427,0.23358222909981072
EAS,-1,0.5,250,10,0.9237810115608394,0.013210783196039631,0.0005557735688377355
EAS,-1,0.5,250,11,0.9254103924470087,0.18279610310434283,0.042412529499289975
EAS,-1,0.5,250,12,0.9168130198839621,0.18925142957435662,0.03493879829941876
EAS,-1,0.5,250,13,0.8105326156350819,0.17108788347961443,0.277341000331241
EAS,-1,0.5,250,14,0.9157498268345032,0.22394643139848786,0.393899708290261
EAS,-1,0.5,250,15,0.9275766428666707,0.01572778859394481,0.014435505876352879
EAS,-1,0.5,250,16,0.8654353813275758,0.07409127433323016,0.16492382231730354
EAS,-1,0.5,250,17,0.8647428647719152,0.16181850592873928,0.2110874397673507
EAS,-1,0.5,250,18,0.9116571415035907,0.13870232858514103,0.0734896081310121
EAS,-1,0.5,250,19,0.835009136431867,0.09513723660205453,0.3189741375766573
EAS,-1,0.5,250,20,0.9129558380414667,0.007230451895498238,0.1902771586234202
