population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-1,0.9,250,1,0.9041541973448068,0.3336600487433507,0.29916873501912417
AFR,-1,0.9,250,2,0.8858234962831116,0.24405361859126895,0.25893793717067126
AFR,-1,0.9,250,3,0.9242219661906899,0.3162238608106418,0.233527247430023
AFR,-1,0.9,250,4,0.9217706232527474,0.4592366296147821,0.29436508927563554
AFR,-1,0.9,250,5,0.8626938912035846,0.3511844911048262,0.4250406781891547
AFR,-1,0.9,250,6,0.8713417559577921,0.5585402639288525,0.4246673113127999
AFR,-1,0.9,250,7,0.9289155764423395,0.48953495029122857,0.4520899905194573
AFR,-1,0.9,250,8,0.9219797165388633,0.14671668826207693,0.2447998648899669
AFR,-1,0.9,250,9,0.876629734805864,0.5443961743356375,0.5582945957762192
AFR,-1,0.9,250,10,0.9023140875904989,0.13612511253444004,0.20112865760580761
AFR,-1,0.9,250,11,0.8934729005468935,0.3788705972294473,0.346915021499646
AFR,-1,0.9,250,12,0.9319637787971892,0.09269098371235841,0.08133511784773241
AFR,-1,0.9,250,13,0.8756295847549751,0.19371406380255152,0.2949581410203027
AFR,-1,0.9,250,14,0.9120789577308575,0.3138305625509288,0.40252860123562234
AFR,-1,0.9,250,15,0.9095875238237466,0.2986111273176298,0.24664460665040938
AFR,-1,0.9,250,16,0.9053045901373789,0.16570386720401412,0.12928155089177729
AFR,-1,0.9,250,17,0.8990345663925564,0.4640413897773751,0.5051332354777872
AFR,-1,0.9,250,18,0.9024318666965453,0.3365738035391784,0.2532994907863518
AFR,-1,0.9,250,19,0.832740233783861,0.48634527129022537,0.3893380175366801
AFR,-1,0.9,250,20,0.9456653985147105,0.4807027095276804,0.3624900544668397
